Prot RefSeq, Name, E Value
YP_003292980.1, U_TM_TP-C, 6.199999999999999e-40
YP_003294483.1, TM_Fam16, 7.7
YP_003296523.1, TIGR01541, 9.2e-34
YP_003296627.1, TM-Lam, 4.7
YP_003297101.1, U_TM_T4-Aeh, 7.6
YP_003297916.1, TM_Fam12, 8.5
YP_003298309.1, TM_Fam5, 9.7
YP_003299588.1, TM_Fam1, 8.7
YP_003301908.1, TM-P2, 1.1
YP_003302849.1, U_TM_TP-C, 5.1e-07
YP_003304210.1, U_TM_T4-PSSM2, 0.46
YP_003307671.1, TIGR01760, 1.6999999999999998e-42
YP_003308234.1, U_TM2675motif, 9.999999999999999e-43
YP_003308382.1, TM-Lam, 0.0097
YP_003309601.1, U_TM_TP-C, 0.056
YP_003311957.1, TM-P2, 2.0
YP_003313745.1, U_TM_T4-CPX, 0.41
YP_003315395.1, TM_Fam5, 0.022
YP_003325119.1, TIGR01760, 2.7999999999999998e-45
YP_003325853.1, TIGR01541, 3.4
YP_003325903.1, TM-Lam, 2.3
YP_003326012.1, U_TM_T4-CPX, 2.8
YP_003328925.1, U_TM_TP-C, 5.3
YP_003329964.1, TM-SPP1, 2.8
YP_003332352.1, TIGR01760, 0.0
YP_003333955.1, TM_Fam1, 6.7000000000000005e-21
YP_003334140.1, U_TM_T4-RSM, 5.9
YP_003335791.1, TIGR02675, 0.0
YP_003337578.1, U_TM_TP-C, 4.4e-16
YP_003341535.1, TM-Lam, 1.0
YP_003341808.1, TM_Fam5, 4.8
YP_003344454.1, TM_Fam15, 10.0
YP_003344793.1, TM_Fam1, 0.0
YP_003344862.1, TIGR02675, 1.9e-05
YP_003344952.1, U_TM_CT-IMP, 0.0
YP_003346009.1, U_TM_T4-PS, 7.3
YP_003346880.1, TM-P2, 1.4
YP_003347344.1, TM-SPP1, 0.0
YP_003347345.1, TM-SPP1, 1.3e-22
YP_003347402.1, U_TM_CT-IMP, 0.0
YP_003347422.1, TIGR02675, 1.9e-05
YP_003347511.1, TM-SPP1, 2.1000000000000002e-32
YP_003349072.1, U_TM-PNJ, 0.0
YP_003353533.1, U_TM_TP-C, 0.0
YP_003353919.1, TIGR01760, 2.8e-44
YP_003354264.1, U_TM_T4-PS, 9.0
YP_003354407.1, TM_Fam1, 5.0
YP_003358521.1, U_TM_ViI, 0.0
YP_003358809.1, TM-SPP1, 0.0
YP_003358859.1, U_TM_ViI, 0.0
YP_003359122.1, TIGR01760, 6.2e-22
YP_003359154.1, TIGR02675, 0.4
YP_003359686.1, U_TM-PNJ, 10.0
YP_003360086.1, U_TM_TP-C, 4.9999999999999997e-23
YP_003360896.1, TM-SPP1, 0.0
YP_003361431.1, TM-Lam, 4.9
YP_003363891.1, TM-SuMu, 1.8e-38
YP_003364532.1, U_TM_TP-C, 5.800000000000001e-21
YP_003365544.1, TIGR01760, 0.0
YP_003366121.1, TM_Fam1, 4.4e-20
YP_003367099.1, TIGR01760, 0.0
YP_003368133.1, TIGR02675, 0.0
YP_003371596.1, TM-P2, 2.2
YP_003374204.1, U_TM_CT-DMS3, 0.0
YP_003374756.1, TM-DMS3, 1.7e-28
YP_003380074.1, TM_Fam10, 1.9
YP_003381482.1, U_TM_T4-CPX, 6.5
YP_003388099.1, TM-DMS3, 0.0
YP_003389363.1, TM-phiC2, 3.1
YP_003390011.1, TM-Lam, 7.8
YP_003390096.1, TM-DMS3, 0.0
YP_003393221.1, U_TM_T4-CPX, 0.22
YP_003393425.1, TIGR01760, 3.2
YP_003395210.1, TM-P2, 0.59
YP_003396359.1, TM-P2, 9.2
YP_003396546.1, U_TM_T4-CPX, 3.1
YP_003397984.1, TIGR01541, 3.2
YP_003398151.1, TM-HK97, 2.1
YP_003408481.1, TM_Fam7, 9.8
YP_003412821.1, TM_Fam1, 0.0
YP_003413476.1, TIGR01760, 0.0
YP_003414166.1, U_TM_T4-CPX, 0.055
YP_003414594.1, TM_Fam1, 0.0
YP_003415005.1, U_TM_TP-C, 1.1
YP_003415061.1, TM-HK97, 0.4
YP_003416521.1, TIGR01760, 0.0
YP_003417211.1, U_TM_T4-CPX, 0.055
YP_003417639.1, TM_Fam1, 0.0
YP_003418049.1, U_TM_TP-C, 1.1
YP_003418105.1, TM-HK97, 0.4
YP_003425842.1, TIGR01760, 0.0
YP_003426127.1, TM-P2, 1.9
YP_003427189.1, TIGR01541, 4.6
YP_003429878.1, TM-P2, 0.16
YP_003429900.1, TM-SPP1, 0.0
YP_003432486.1, TM_Fam1, 0.46
YP_003438747.1, TIGR02675, 3e-17
YP_003439047.1, U_TM-PNJ, 0.0
YP_003440133.1, TIGR02675, 7.2
YP_003444383.1, TM_Fam12, 8.6
YP_003445525.1, TIGR01760, 0.27
YP_003445602.1, U_TM2675motif, 3.1e-34
YP_003446673.1, U_TM_T4-CPX, 0.0013
YP_003447860.1, U_TM_T4-PSSM2, 1.3
YP_003448013.1, U_TM-PNJ, 1.7e-06
YP_003449087.1, U_TM-PNJ, 0.0
YP_003449226.1, U_TM-PNJ, 1.7e-06
YP_003449387.1, U_TM-PNJ, 2.7e-06
YP_003449952.1, TM_Fam1, 6.3
YP_003453594.1, U_TM_T4-PSSM2, 4.6
YP_003455461.1, U_TM_T4-PS, 4.7
YP_003455997.1, TIGR02675, 7.7
YP_003464837.1, U_TM_TP-C, 0.0
YP_003465070.1, U_TM_T4-CPX, 0.21
YP_003466003.1, TM-DMS3, 8.1
YP_003466604.1, U_TM_CT-IMP, 1.5000000000000001e-21
YP_003466718.1, TM_Fam3, 7.4
YP_003466943.1, TIGR01760, 2.2e-17
YP_003466973.1, TIGR01541, 2.7
YP_003467154.1, TIGR02675, 1.1e-17
YP_003467196.1, U_TM_CT-IMP, 0.0
YP_003467285.1, U_TM_TP-C, 0.021
YP_003467953.1, U_TM_CT-IMP, 1.5000000000000001e-21
YP_003469436.1, U_TM_TP-C, 5.8
YP_003469748.1, TM-HK97, 1.9
YP_003469819.1, U_TM_CT-IMP, 0.0
YP_003472190.1, TM_Fam1, 0.12
YP_003472458.1, TM-SPP1, 2.3e-08
YP_003472510.1, TM-Lam, 9.0
YP_003473270.1, U_TM_ViI, 2.5
YP_003475690.1, U_TM-PNJ, 1.7
YP_003477199.1, U_TM_TP-C, 0.0
YP_003478091.1, TM-Lam, 0.037
YP_003483980.1, U_TM_T4-CPX, 3.2
YP_003484233.1, TM-P2, 5.0
YP_003485164.1, TM-Lam, 0.26
YP_003486117.1, TM_Fam10, 0.55
YP_003486222.1, TM_Fam10, 0.55
YP_003486518.1, TM_Fam10, 0.55
YP_003486908.1, TM_Fam10, 0.5
YP_003487709.1, TM_Fam10, 0.6
YP_003488425.1, TM_Fam5, 1.3e-09
YP_003490409.1, U_TM_CT-DMS3, 5.9e-17
YP_003491171.1, TIGR02675, 4.9
YP_003491251.1, TIGR02675, 2.9
YP_003491683.1, TM-SPP1, 0.0
YP_003492045.1, TM-P2, 0.0
YP_003492354.1, TM_Fam10, 0.55
YP_003495428.1, TM_Fam1, 4.1
YP_003496031.1, TM-Lam, 0.28
YP_003496346.1, U_TM_TP-C, 0.75
YP_003497958.1, U_TM-PNJ, 0.0
YP_003498313.1, U_TM-PNJ, 0.0
YP_003498370.1, U_TM-PNJ, 8.8
YP_003498573.1, U_TM_CT-IMP, 0.0
YP_003499145.1, U_TM_CT-IMP, 0.0
YP_003499302.1, U_TM-PNJ, 0.0
YP_003499480.1, U_TM-PNJ, 0.0
YP_003499701.1, TM_Fam1, 0.0
YP_003499981.1, U_TM-PNJ, 0.0
YP_003500619.1, TM_Fam1, 4.9e-16
YP_003500723.1, U_TM_CT-IMP, 0.0
YP_003502617.1, U_TM-PNJ, 0.0
YP_003503263.1, TM-Lam, 0.48
YP_003506235.1, TIGR01760, 3.4
YP_003507728.1, TM-SPP1, 0.14
YP_003509974.1, TM-Lam, 0.044
YP_003510886.1, TIGR01541, 10.0
YP_003512977.1, U_TM_TP-C, 1e-07
YP_003514085.1, U_TM_T4-CPX, 0.082
YP_003514260.1, TM-P2, 0.54
YP_003514711.1, TM_Fam1, 1.3
YP_003514745.1, U_TM_T4-CPX, 2.3
YP_003515796.1, TM-DMS3, 3.0
YP_003516210.1, TIGR01760, 0.0
YP_003516381.1, U_TM_T4-PS, 5.5
YP_003521429.1, U_TM_TP-C, 0.0
YP_003521693.1, U_TM_TP-C, 5.9e-39
YP_003522151.1, TM-HK97, 6.7
YP_003522868.1, TM-SuMu, 2.4e-32
YP_003526566.1, TM-Lam, 3.5
YP_003526780.1, TM-P2, 6.4
YP_003529489.1, TM-HK97, 9.6
YP_003531536.1, TIGR02675, 8.9
YP_003537223.1, TM-HK97, 9.6
YP_003539182.1, TIGR02675, 8.9
YP_003544305.1, TIGR02675, 0.0
YP_003544449.1, U_TM-PNJ, 6.2e-06
YP_003544680.1, U_TM_CT-IMP, 1.4
YP_003545470.1, TM_Fam5, 9.9
YP_003548798.1, TM-SuMu, 5.4
YP_003551542.1, TM_Fam1, 6.1
YP_003552587.1, U_TM_CT-IMP, 4.5e-16
YP_003553959.1, U_TM_TP-C, 0.0
YP_003560830.1, U_TM_T4-CPX, 0.89
YP_003562438.1, U_TM_T4-CPX, 0.00063
YP_003567314.1, TM_Fam1, 2.5e-09
YP_003567889.1, U_TM-PNJ, 0.0
YP_003569147.1, TM_Fam1, 0.44
YP_003572772.1, TM-Lam, 6.7
YP_003574256.1, TIGR01760, 1.5000000000000001e-21
YP_003575463.1, TIGR01760, 0.056
YP_003576461.1, TM-Lam, 2.6
YP_003576617.1, TM-Lam, 2.3
YP_003577097.1, U_TM-PNJ, 1.8e-10
YP_003577138.1, U_TM-PNJ, 2.7e-23
YP_003577563.1, TM_Fam3, 0.0
YP_003577846.1, U_TM_CT-IMP, 0.0
YP_003578147.1, TM_Fam1, 1.1e-26
YP_003578479.1, TM_Fam1, 1.5000000000000001e-21
YP_003579045.1, U_TM_CT-IMP, 0.0
YP_003579964.1, TM-T4, 1.8e-19
YP_003580109.1, U_TM-PNJ, 0.92
YP_003591634.1, U_TM-PNJ, 3.7
YP_003591894.1, TM-Lam, 9.4
YP_003592118.1, TM_Fam3, 0.00022
YP_003593928.1, TM-P2, 9.7
YP_003595571.1, U_TM_T4-CPX, 0.88
YP_003597133.1, U_TM_T4-CPX, 0.0018
YP_003599981.1, TM-phiC2, 9.1
YP_003611851.1, TIGR02675, 6.2e-20
YP_003612217.1, U_TM-PNJ, 0.0
YP_003613328.1, TIGR01760, 3e-19
YP_003613670.1, TIGR02675, 0.0
YP_003614034.1, TM_Fam1, 3.600000000000001e-21
YP_003614881.1, U_TM_CT-IMP, 0.0
YP_003614924.1, TM-DMS3, 0.077
YP_003618842.1, TIGR02675, 8.1
YP_003619412.1, U_TM_T4-PS, 5.8
YP_003620861.1, TIGR01760, 1e-26
YP_003622453.1, TIGR02675, 1.8e-07
YP_003624449.1, TM_Fam1, 0.0
YP_003625097.1, TIGR02675, 4.0
YP_003625154.1, TIGR01760, 2.8e-05
YP_003627118.1, U_TM_TP-C, 0.0
YP_003627330.1, TIGR01541, 7.7
YP_003629750.1, TM-P2, 2.9
YP_003630941.1, TM-P2, 6.5
YP_003631569.1, U_TM_CT-DMS3, 2.9e-05
YP_003633548.1, TM-P2, 0.94
YP_003633593.1, TIGR01760, 4.4e-28
YP_003633971.1, TIGR01760, 4.4e-28
YP_003634535.1, TIGR01760, 4.4e-28
YP_003636517.1, TM-Lam, 0.7
YP_003636714.1, TIGR01760, 9.2
YP_003637354.1, TM_Fam5, 6.7e-08
YP_003639270.1, TIGR01760, 2.5
YP_003639370.1, TM-Lam, 0.65
YP_003639611.1, TM-P2, 0.017
YP_003640348.1, TM-Lam, 3.1
YP_003640941.1, TM-P2, 5.5
YP_003645097.1, U_TM_T4-CPX, 8.4
YP_003646212.1, TM-P2, 3.1
YP_003647196.1, TM-P2, 8.6
YP_003652781.1, U_TM_CT-DMS3, 2.4e-16
YP_003656020.1, U_TM_T4-PS, 4.9
YP_003657622.1, TM_Fam1, 3.4
YP_003657673.1, TM_Fam5, 2.8
YP_003663417.1, TM_Fam1, 9.2
YP_003664038.1, TM-Lam, 2.5
YP_003664879.1, TM-SPP1, 0.0
YP_003664880.1, TM-SPP1, 2.8e-39
YP_003664881.1, TM-SPP1, 0.0
YP_003666689.1, U_TM_T4-CPX, 1.2
YP_003669923.1, U_TM_TP-C, 9.4
YP_003670055.1, TM-P2, 1.7
YP_003670407.1, TM_Fam1, 0.93
YP_003671493.1, U_TM_T4-CPX, 0.63
YP_003672546.1, TIGR01760, 0.38
YP_003673676.1, U_TM_ViI, 4.6
YP_003676325.1, TM-phiC2, 7.4
YP_003677910.1, TM-Lam, 0.028
YP_003679162.1, TM-P2, 0.55
YP_003679372.1, TM_Fam12, 1.4
YP_003683481.1, TM_Fam1, 0.92
YP_003684618.1, TIGR01760, 9.7e-24
YP_003691352.1, TM_Fam1, 4.100000000000001e-21
YP_003691980.1, TM-DMS3, 1.5999999999999998e-42
YP_003692664.1, U_TM_CT-IMP, 0.0
YP_003693364.1, TM-Lam, 1.5
YP_003693872.1, U_TM_CT-DMS3, 0.0
YP_003693988.1, U_TM_CT-DMS3, 0.0
YP_003694722.1, TM_Fam3, 0.45
YP_003695648.1, TM_Fam7, 7.8
YP_003695911.1, TM_Fam14, 9.4
YP_003696235.1, TM-DMS3, 0.0
YP_003697457.1, U_TM_T4-PSSM2, 7.3
YP_003698842.1, TM_Fam7, 6.8
YP_003698896.1, TM_Fam1, 0.0
YP_003699347.1, TM_Fam1, 2.2
YP_003701043.1, TM_Fam1, 0.0
YP_003705135.1, TM_Fam1, 6.5
YP_003705578.1, TM_Fam9, 10.0
YP_003706627.1, TIGR02675, 9.8
YP_003708671.1, TM-DMS3, 3.3
YP_003709937.1, TM_Fam1, 0.62
YP_003709956.1, U_TM_TP-C, 2.9
YP_003711486.1, U_TM_TP-C, 0.089
YP_003713229.1, U_TM_TP-C, 0.0
YP_003713554.1, TM-P2, 0.0022
YP_003714250.1, TM-HK97, 3.3
YP_003714744.1, U_TM_TP-C, 1.8000000000000003e-21
YP_003715551.1, U_TM_ViI, 1.0
YP_003719040.1, TM-SPP1, 9.81e-45
YP_003719212.1, U_TM_TP-C, 0.0
YP_003719251.1, TM_Fam13, 7.9
YP_003719542.1, TM-P2, 5.2
YP_003724299.1, TIGR01760, 0.26
YP_003724361.1, U_TM_T4-CPX, 0.0041
YP_003728882.1, TIGR01760, 3.0
YP_003732179.1, U_TM_T4-PMH1, 4.2
YP_003733248.1, TM_Fam1, 7.2e-24
YP_003733753.1, TM-P2, 4.9
YP_003734334.1, TM-T4, 2.6999999999999997e-24
YP_003739514.1, TIGR01760, 0.0
YP_003739899.1, TM-HK97, 0.88
YP_003740496.1, U_TM_TP-C, 0.0
YP_003745388.1, TIGR01760, 0.00048
YP_003745634.1, U_TM_TP-C, 0.0
YP_003746140.1, U_TM-PNJ, 0.0
YP_003750954.1, U_TM_CT-DMS3, 0.0
YP_003751275.1, TM-P2, 6.9
YP_003751650.1, TM_Fam1, 6.800000000000001e-29
YP_003755254.1, U_TM_CT-IMP, 0.0
YP_003755363.1, TIGR01760, 0.0
YP_003757071.1, TM_Fam1, 6.6
YP_003759253.1, TIGR01760, 6.6e-22
YP_003759611.1, U_TM_ViI, 7.3
YP_003762326.1, TM-Lam, 3.3
YP_003762651.1, TM-Lam, 0.28
YP_003762830.1, TM-P2, 0.49
YP_003762944.1, TM_Fam1, 7.8
YP_003767006.1, TM_Fam5, 0.0
YP_003773046.1, U_TM_TP-C, 0.0
YP_003773651.1, U_TM_TP-C, 0.0
YP_003773663.1, U_TM_T4-CPX, 2.0
YP_003774311.1, U_TM_TP-C, 0.042
YP_003774627.1, TM-Lam, 3.6
YP_003778249.1, TIGR01760, 0.0
YP_003778281.1, TIGR02675, 9.6
YP_003778550.1, U_TM_TP-C, 0.0
YP_003779553.1, TM-Lam, 3.2
YP_003779847.1, TIGR01760, 1.7e-25
YP_003780305.1, TIGR01760, 1.1
YP_003781223.1, TM-Lam, 9.7
YP_003781272.1, U_TM_TP-C, 0.0
YP_003782212.1, U_TM_T4-RSM, 2.1
YP_003782476.1, TM_Fam1, 0.66
YP_003785953.1, TIGR01760, 3e-28
YP_003786234.1, TIGR02675, 8.5
YP_003786325.1, TM-P2, 3.9
YP_003787280.1, TM_Fam1, 8.5
YP_003787629.1, TM_Fam1, 6.3
YP_003788789.1, TM_Fam1, 4.7
YP_003788891.1, TM-HK97, 7.5
YP_003789751.1, U_TM-PNJ, 7.8
YP_003790847.1, TM_Fam1, 4.9
YP_003791486.1, TM-Lam, 8.7
YP_003792271.1, U_TM_T4-CPX, 0.027
YP_003794234.1, U_TM_T4-CPX, 1.6
YP_003795826.1, U_TM_CT-DMS3, 1.9e-28
YP_003796199.1, TM-Lam, 0.085
YP_003797863.1, TM_Fam13, 6.6e-10
YP_003797991.1, TM-P2, 2.1
YP_003798837.1, U_TM_T4-PMH1, 1.1
YP_003799601.1, U_TM_CT-IMP, 1.3e-18
YP_003804502.1, TIGR01541, 7.2
YP_003804832.1, TIGR01760, 1.3
YP_003805089.1, TIGR02675, 0.19
YP_003805469.1, U_TM_T4-CPX, 5.7
YP_003805626.1, TM-Lam, 4.6
YP_003807542.1, U_TM_TP-C, 0.0
YP_003807757.1, TIGR01760, 6.6e-22
YP_003807909.1, TM-P2, 5.7
YP_003811681.1, TM-Lam, 5.3
YP_003817009.1, U_TM-PNJ, 0.0
YP_003818202.1, TM_Fam3, 0.00019
YP_003818325.1, TM_Fam1, 1.2000000000000002e-21
YP_003820413.1, TM-T4, 5.9
YP_003820561.1, TIGR01760, 1.2
YP_003820911.1, TIGR02675, 8.5
YP_003821000.1, U_TM_TP-C, 0.0
YP_003821628.1, U_TM2675motif, 0.0
YP_003823211.1, TM_Fam12, 1.6
YP_003823618.1, TIGR01541, 4.5
YP_003824836.1, TM_Fam9, 9.0
YP_003825551.1, U_TM2675motif, 0.9
YP_003826464.1, U_TM_T4-PS, 9.3
YP_003828415.1, TIGR01760, 0.0096
YP_003829664.1, TIGR01541, 0.99
YP_003831291.1, TM-Lam, 2.9
YP_003837640.1, TM_Fam10, 5.1
YP_003838059.1, TM-SPP1, 0.00016
YP_003841769.1, TM-SPP1, 4.2e-10
YP_003841905.1, U_TM_T4-CPX, 0.026
YP_003842184.1, TM-DMS3, 7.0
YP_003842326.1, U_TM_CT-IMP, 5.8e-06
YP_003842671.1, TM-P2, 4.1
YP_003843221.1, U_TM_ViI, 0.78
YP_003843226.1, TM-HK97, 7.9
YP_003843906.1, U_TM_TP-C, 0.0
YP_003844973.1, U_TM_T4-PS, 4.4e-28
YP_003845018.1, TIGR02675, 6.2
YP_003845394.1, TM-SPP1, 9.67e-44
YP_003845425.1, TM-Lam, 5.5
YP_003853179.1, U_TM_ViI, 5.1
YP_003853245.1, TM-P2, 7.7
YP_003853976.1, U_TM_T4-PSSM2, 7.8
YP_003854819.1, TM_Fam3, 5.2
YP_003855560.1, U_TM_ViI, 6.7
YP_003856815.1, U_TM_TP-C, 0.0
YP_003856899.1, U_TM_CT-DMS3, 0.0
YP_003856993.1, U_TM_CT-DMS3, 0.0
YP_003857082.1, U_TM_TP-C, 0.0
YP_003857147.1, U_TM_CT-DMS3, 7.8e-39
YP_003858395.1, TM-T4, 1.3e-16
YP_003858491.1, U_TM_ViI, 5.6
YP_003860754.1, U_TM_TP-C, 8.0
YP_003863507.1, TM-Lam, 7.1
YP_003864654.1, U_TM_T4-CPX, 0.93
YP_003865135.1, TM_Fam1, 7.9
YP_003865656.1, U_TM_CT-IMP, 0.29
YP_003866039.1, U_TM_T4-PS, 8.4
YP_003866265.1, TM_Fam1, 0.0
YP_003867449.1, TM_Fam1, 5.0
YP_003868915.1, U_TM_T4-CPX, 5.2
YP_003871177.1, U_TM_CT-IMP, 3.9
YP_003873449.1, TM-T4, 4.5
YP_003873495.1, TM-P2, 5.9
YP_003874852.1, U_TM_T4-CPX, 5.2
YP_003875658.1, U_TM_CT-IMP, 0.0
YP_003876150.1, TIGR01760, 0.43
YP_003876210.1, U_TM_T4-CPX, 0.0016
YP_003878271.1, U_TM_TP-C, 0.0
YP_003878798.1, TIGR01760, 0.26
YP_003878858.1, U_TM_T4-CPX, 0.0018
YP_003880293.1, U_TM_CT-IMP, 8.7e-07
YP_003881045.1, U_TM-PNJ, 0.0
YP_003881654.1, TIGR01760, 0.0
YP_003881863.1, TIGR01760, 0.33
YP_003882682.1, TM_Fam1, 3e-22
YP_003885637.1, TIGR01541, 4.5
YP_003885743.1, TM_Fam3, 8.2
YP_003886410.1, TM-P2, 2.9
YP_003887188.1, TM_Fam5, 0.15
YP_003888442.1, TM-HK97, 8.0
YP_003888895.1, TM-P2, 6.4
YP_003889963.1, TIGR02675, 2.3
YP_003892616.1, TM-Lam, 6.2
YP_003896802.1, TM-SuMu, 4.9
YP_003897146.1, U_TM_CT-DMS3, 0.0
YP_003898921.1, TIGR02675, 1.7
YP_003899242.1, U_TM_CT-IMP, 4.4e-21
YP_003903645.1, TIGR02675, 6.8
YP_003904225.1, TM_Fam1, 8.7
YP_003904520.1, TM-SPP1, 8.2e-41
YP_003907.1, U_TM-PNJ, 0.0
YP_003914395.1, TM_Fam1, 0.45
YP_003914513.1, TM_Fam1, 1.4
YP_003915056.1, TIGR01541, 0.76
YP_003917928.1, TM-phiC2, 4.3
YP_003918848.1, U_TM_T4-CPX, 0.19
YP_003919189.1, U_TM_TP-C, 1.2e-22
YP_003919452.1, TIGR01760, 0.0
YP_003919548.1, TM_Fam1, 4.7e-27
YP_003919549.1, TM_Fam1, 0.0
YP_003919951.1, U_TM_CT-IMP, 0.14
YP_003920067.1, TM-P2, 0.09
YP_003921493.1, TM-SPP1, 0.0
YP_003921583.1, TM_Fam1, 4.2
YP_003921673.1, TM-SPP1, 0.0
YP_003924952.1, TM-Lam, 7.1
YP_003924975.1, TM-Lam, 5.5
YP_003924982.1, TIGR02675, 0.84
YP_003926015.1, TM_Fam15, 2.6
YP_003926979.1, TIGR01760, 2.8
YP_003927051.1, TIGR01760, 1.9
YP_003928579.1, TIGR01760, 0.71
YP_003929123.1, U_TM_T4-PS, 0.62
YP_003931332.1, TM_Fam1, 3.3e-17
YP_003932285.1, TIGR01760, 0.0
YP_003932739.1, TM-HK97, 5.0
YP_003934830.1, TM-T4, 5.7e-24
YP_003934862.1, TM-Lam, 4.3
YP_003934903.1, TM-T4, 1.3
YP_003935144.1, TM_Fam3, 4.7
YP_003935989.1, TM-P2, 0.32
YP_003936444.1, TM-Lam, 8.8
YP_003936543.1, TM-P2, 1.2e-17
YP_003936839.1, TM_Fam5, 3.9
YP_003936914.1, U_TM_ViI, 4.7
YP_003937884.1, TM-SPP1, 3.29e-43
YP_003937923.1, TM_Fam3, 4.7
YP_003938591.1, TM_Fam1, 3.2
YP_003940159.1, TM-HK97, 2.4
YP_003940239.1, TM-HK97, 5.5
YP_003940671.1, TIGR01760, 0.0022
YP_003941415.1, U_TM-PNJ, 0.0
YP_003946131.1, TM-P2, 9.9
YP_003947388.1, U_TM_CT-IMP, 4.0
YP_003947660.1, U_TM_CT-IMP, 0.00012
YP_003950518.1, U_TM_T4-CPX, 0.0076
YP_003952136.1, TIGR01760, 2.7000000000000004e-32
YP_003952243.1, TIGR01760, 1.5e-30
YP_003952958.1, U_TM_T4-CPX, 0.00041
YP_003953614.1, TM_Fam5, 1.3
YP_003954737.1, TIGR01760, 3.0
YP_003959256.1, TM_Fam1, 0.0
YP_003961037.1, TIGR01760, 3.8e-16
YP_003961129.1, U_TM_TP-C, 1.5e-07
YP_003963605.1, U_TM_CT-IMP, 0.0
YP_003964414.1, TIGR02675, 0.0
YP_003964570.1, TM-Lam, 3.7
YP_003964984.1, TM-Lam, 3.5
YP_003967158.1, TIGR01760, 2.1e-39
YP_003969101.1, TM-T4, 3.1000000000000004e-26
YP_003969613.1, U_TM_T4-Aeh, 7.199999999999999e-30
YP_003970283.1, TM_Fam3, 8.5
YP_003970900.1, TM_Fam1, 3.7
YP_003971037.1, TM_Fam1, 0.0
YP_003972686.1, U_TM_CT-IMP, 0.043
YP_003973480.1, TIGR01760, 0.0
YP_003973825.1, U_TM_CT-IMP, 0.0
YP_003974370.1, TM-SPP1, 0.17
YP_003975853.1, U_TM_T4-CPX, 0.28
YP_003978122.1, TIGR02675, 3.3e-05
YP_003979589.1, U_TM_T4-CPX, 2.6
YP_003980051.1, U_TM-PNJ, 0.0
YP_003980664.1, TM_Fam1, 1.2e-17
YP_003983158.1, U_TM_T4-CPX, 0.04
YP_003984803.1, U_TM_T4-Syn9, 0.13
YP_003987791.1, TM_Fam1, 5.2
YP_003988072.1, TM-phiC2, 1.3e-07
YP_003988859.1, TIGR01760, 3.5
YP_003989065.1, U_TM_T4-CPX, 1.9
YP_003991239.1, TM-Lam, 1.9
YP_003991379.1, TIGR02675, 0.21
YP_003991881.1, U_TM_CT-IMP, 0.0
YP_003998509.1, TIGR01760, 2.5
YP_004001473.1, TM-Lam, 2.2
YP_004001543.1, TIGR01760, 10.0
YP_004002208.1, TIGR02675, 0.0
YP_004005237.1, TIGR01760, 3.1
YP_004009559.1, TM-T4, 3.8999999999999994e-23
YP_004009814.1, TM-T4, 3.0999999999999997e-24
YP_004010053.1, TM-T4, 4.5e-28
YP_004010338.1, TM-T4, 3.5e-21
YP_004010377.1, TM_Fam12, 3.7
YP_004011409.1, TM-Lam, 5.0
YP_004012743.1, TM_Fam10, 6.3
YP_004018569.1, TM-SuMu, 2.6
YP_004020277.1, U_TM_CT-DMS3, 0.0
YP_004020887.1, TM_Fam5, 0.00078
YP_004023000.1, TIGR02675, 0.51
YP_004024264.1, U_TM_ViI, 6.4
YP_004024913.1, TM_Fam7, 7.0
YP_004025296.1, TIGR02675, 0.22
YP_004027853.1, U_TM_TP-C, 0.019
YP_004028608.1, TM_Fam1, 7.199999999999999e-40
YP_004031918.1, TIGR01760, 1.8999999999999998e-30
YP_004032239.1, TIGR02675, 2.5e-05
YP_004034200.1, U_TM_TP-C, 4.4
YP_004034203.1, U_TM_CT-IMP, 1.54e-44
YP_004046584.1, TIGR02675, 0.0083
YP_004047957.1, U_TM_TP-C, 0.0
YP_004050808.1, TM-Lam, 8.7
YP_004050984.1, U_TM_TP-C, 5.1
YP_004051653.1, TIGR01760, 8.3
YP_004054643.1, TM-P2, 1.1
YP_004059688.1, TIGR01760, 6.6
YP_004060210.1, TM-HK97, 4.9
YP_004060504.1, TM-Lam, 4.4
YP_004063890.1, TM-T4, 5.5e-24
YP_004063967.1, TM-T4, 0.92
YP_004073476.1, U_TM_TP-C, 4.3
YP_004076111.1, U_TM_T4-CPX, 6.0
YP_004081084.1, U_TM_TP-C, 6.2000000000000004e-21
YP_004083413.1, TM_Fam10, 5.1
YP_004083883.1, TM_Fam1, 4.3
YP_004090357.1, U_TM_CT-DMS3, 8.4
YP_004090423.1, U_TM_TP-C, 1.1e-40
YP_004090559.1, TM-DMS3, 2.4
YP_004090803.1, U_TM_TP-C, 5.4e-21
YP_004091650.1, TM-P2, 1.8
YP_004091863.1, U_TM_TP-C, 9.0
YP_004092026.1, TIGR01760, 0.15
YP_004092101.1, U_TM_CT-IMP, 2.1e-16
YP_004093756.1, TM-P2, 3.0
YP_004095098.1, TM_Fam1, 0.0
YP_004095449.1, U_TM_T4-Aeh, 1.3
YP_004095707.1, U_TM_CT-IMP, 1.1e-31
YP_004096525.1, TIGR01760, 0.75
YP_004100900.1, U_TM_TP-C, 0.0
YP_004103505.1, U_TM_T4-Aeh, 6.3
YP_004103784.1, U_TM_T4-CPX, 0.12
YP_004105322.1, TM-SPP1, 7.6
YP_004106059.1, U_TM_T4-CPX, 0.012
YP_004107796.1, TM_Fam1, 0.77
