Prot RefSeq, Name, E Value
YP_007485319.1, TC-HK97, 0.0029
YP_007492560.1, TC-HK97, 2.0
YP_007496891.1, TC-phiC2, 0.0
YP_007499610.1, TC-JCL103, 9.7
YP_007505468.1, TC-Mu, 7e-24
YP_007506077.1, TC-T1, 9.9e-21
YP_007506248.1, TC-Mu, 1.2000000000000002e-21
YP_007508898.1, TC-HK97, 0.0019
YP_007509439.1, TC-ListeriaB025, 5.1
YP_007511249.1, TC-Lam, 9.2e-36
YP_007517408.1, TC-HK97, 2.5
YP_007517484.1, TC-Mu, 6.8
YP_007517563.1, TC-Mu, 6.0
YP_007517639.1, TC-HK97, 0.2
YP_007533206.1, TC-phiC2, 0.0
YP_007534104.1, TC-HK97, 8.7
YP_007534593.1, TC-phiC2, 0.0
YP_007534600.1, TC-JCL103, 6.9
YP_007548802.1, TC-Mu, 4.7999999999999995e-28
YP_007566938.1, TC-BCereusAH820, 1.5
YP_007588024.1, TC-HK97, 0.0
YP_007591155.1, TC-Mu, 0.0
YP_007595582.1, TC-HK97, 0.0
YP_007595709.1, TC-HK97, 0.0
YP_007600568.1, TC-JCL103, 8.8
YP_007604769.1, TC-BCJA1C, 0.076
YP_007607905.1, TC-BCJA1C, 0.11
YP_007627917.1, TC-Mu, 1.2e-07
YP_007629827.1, TC-HK97, 0.0
YP_007630772.1, TC-Mu, 0.0
YP_007637100.1, TC-Mu, 5.2e-29
YP_007643564.1, TC-TPSY, 0.0
YP_007646667.1, TC-JCL103, 9.7
YP_007649158.1, TC-Mu, 1.4e-26
YP_007652474.1, TC-Mu, 5.9e-29
YP_007662056.1, TC-phiC2, 0.0
YP_007665821.1, TC-HK97, 0.13
YP_007666077.1, TC-Mu, 1.8e-33
YP_007666226.1, U_TC_Fam7, 0.0
YP_007666977.1, TC-Mu, 2e-18
YP_007668960.1, TC-Mu, 2.5000000000000004e-35
YP_007669220.1, TC-HK97, 0.13
YP_010335.1, TC-Mu, 4e-22
YP_010715.1, TC-Che12, 0.0
YP_011920.1, TC-Mu, 6.5e-19
YP_016110.1, U_TC_Fam5, 6.4
YP_017092.1, TC-HK97, 1.8000000000000002e-29
YP_020417.1, TC-T1, 1.8e-31
YP_020731.1, TC-ListeriaB025, 2.3e-06
YP_022741.1, TC-HK97, 2.5
YP_024704.1, TC-Mu, 0.0
YP_024807.1, U_TC_Fam7, 2.1e-06
YP_025034.1, TC-HK97, 0.0
YP_026730.1, TC-HK97, 1.8000000000000002e-29
YP_029757.1, TC-T1, 1.8e-31
YP_030049.1, TC-ListeriaB025, 2.3e-06
YP_033191.1, TC-Lam, 0.3
YP_040914.1, TC-ListeriaB025, 0.0
YP_043065.1, TC-ListeriaB025, 0.0
YP_043997.1, TC-HK97, 0.00025
YP_048489.1, TC-HK97, 0.61
YP_050704.1, TC-Mu, 4e-23
YP_051810.1, TC-Mu, 0.0
YP_059369.1, TC-HK97, 0.0
YP_060320.1, TC-HK97, 1e-06
YP_060453.1, TC-JCL103, 2.7999999999999998e-45
YP_060674.1, TC-BCJA1C, 0.0
YP_064714.1, TC-HK97, 1.3
YP_069702.1, TC-Mu, 0.53
YP_070278.1, TC-Mu, 1.0999999999999999e-38
YP_070375.1, TC-Mu, 1.6e-32
YP_071648.1, TC-Mu, 1.8
YP_076255.1, TC-Che12, 0.067
YP_078524.1, TC-phiC2, 0.0
YP_078659.2, U_TC_Fam7, 2.9e-18
YP_080702.1, TC-HK97, 2.2e-09
YP_085003.1, TC-T1, 1.8e-31
YP_087290.1, TC-Mu, 2.2e-16
YP_096643.1, TC-BCereusAH820, 1.5
YP_099737.1, TC-HK97, 2.1
YP_112510.1, TC-HK97, 2.1e-18
YP_115073.1, TC-TPSY, 5.3e-08
YP_115318.1, TC-Mu, 8.2e-17
YP_116138.1, TC-IEBH, 2.8
YP_116791.1, TC-Che12, 4.3
YP_117742.1, TC-HK97, 0.62
YP_124996.1, TC-BCereusAH820, 0.97
YP_125006.1, TC-T1, 7.2
YP_127892.1, TC-BCereusAH820, 0.97
YP_146388.1, TC-HK97, 0.0
YP_148149.1, TC-ShewanellaB, 2.1
YP_151750.1, TC-Mu, 6e-30
YP_151793.1, TC-Mu, 7.5
YP_155149.1, TC-ShewanellaB, 3.3
YP_160145.1, TC-HK97, 0.0
YP_164071.1, TC-Mu, 0.0
YP_164422.1, TC-BCJA1C, 0.0
YP_174836.1, TC-ListeriaB025, 6.1e-08
YP_176326.1, TC-HK97, 1.2
YP_178244.1, TC-Mu, 0.32
YP_179454.1, TC-BCJA1C, 1.6e-07
YP_181797.1, TC-T1, 5.0999999999999995e-23
YP_185265.1, TC-ListeriaB025, 0.0
YP_192725.1, TC-Lam, 0.0
YP_192832.1, TC-HK97, 5.9
YP_200341.1, TC-Mu, 2.5e-28
YP_207651.1, TC-HK97, 0.71
YP_223893.1, TC-HK97, 7.9e-10
YP_224005.1, TC-HK97, 4.7e-16
YP_224022.1, TC-HK97, 2.9e-40
YP_224152.1, TC-Phi297, 6.31e-44
YP_224253.1, TC-T1, 0.0
YP_234470.1, TC-BCereusAH820, 7.7
YP_235862.1, TC-HK97, 5.47e-44
YP_238496.1, TC-HK97, 0.0
YP_239497.1, TC-HK97, 2.2e-10
YP_239574.1, TC-HK97, 0.0
YP_239651.1, TC-HK97, 0.0
YP_239729.1, TC-HK97, 0.0
YP_239805.1, TC-HK97, 3.8e-33
YP_239864.1, TC-ListeriaB025, 0.0
YP_239942.1, TC-ListeriaB025, 0.0
YP_240010.1, TC-ListeriaB025, 0.0
YP_240082.1, TC-HK97, 2.1e-16
YP_240161.1, TC-T1, 8.9e-17
YP_240238.1, TC-HK97, 2e-16
YP_240389.1, U_TC_Fam7, 2.3e-16
YP_240463.1, U_TC_Fam7, 5.4e-16
YP_240540.1, U_TC_Fam7, 0.0
YP_240615.1, U_TC_Fam7, 0.0
YP_240680.1, U_TC_Fam7, 5.4e-16
YP_240753.1, U_TC_Fam7, 5.4e-16
YP_240827.1, U_TC_Fam7, 0.0
YP_249003.1, TC-HK97, 0.082
YP_249292.1, TC-Mu, 1.7e-05
YP_249294.1, TC-Mu, 1.7e-33
YP_253684.1, TC-phiC2, 1.3e-35
YP_254265.1, U_TC_Fam7, 6.6e-18
YP_260858.1, TC-HK97, 7.01e-45
YP_263755.1, TC-HK97, 0.0
YP_264296.1, TC-Mu, 0.0043
YP_275940.1, TC-BCereusAH820, 3.6
YP_277051.1, TC-Mu, 0.00035
YP_277459.1, TC-Phi297, 5.900000000000001e-35
YP_279408.1, TC-IEBH, 3.4
YP_280453.1, TC-HK97, 4.7e-10
YP_280706.1, TC-BCJA1C, 0.0
YP_282794.1, TC-HK97, 0.0
YP_293738.1, TC-Mu, 1.2e-20
YP_302482.1, TC-IEBH, 7.5
YP_311298.1, TC-Lam, 0.6
YP_317419.1, TC-TPSY, 0.0
YP_318090.1, TC-ListeriaB025, 1.9e-18
YP_318234.1, TC-ListeriaB025, 1.9e-18
YP_319434.1, TC-TPSY, 0.0
YP_324708.1, TC-phiC2, 4.0
YP_329378.1, TC-T1, 6.4e-39
YP_338140.1, TC-HK97, 0.0
YP_338191.1, TC-HK97, 0.0
YP_349214.1, TC-HK97, 7.4
YP_355408.1, TC-HK97, 7.299999999999999e-23
YP_358767.1, TC-HK97, 0.0
YP_360487.1, U_TC_Fam7, 0.4
YP_365638.1, TC-Mu, 3.6000000000000003e-29
YP_374821.1, U_TC_Fam5, 2.3
YP_387424.1, TC-HK97, 0.018
YP_388391.2, TC-HK97, 0.11
YP_389868.1, TC-Mu, 0.0
YP_398975.1, TC-T1, 0.0
YP_399031.1, TC-Lam, 7.3
YP_407270.1, TC-Mu, 1.6e-31
YP_407850.1, TC-Mu, 7.9e-18
YP_408072.1, TC-Lam, 2.5
YP_417180.1, TC-HK97, 0.0
YP_419742.1, TC-TPSY, 0.0
YP_420526.1, TC-TPSY, 3.2
YP_420539.1, TC-Lam, 0.0
YP_421134.1, TC-Mu, 0.00058
YP_429591.1, TC-JCL103, 6.8
YP_431726.1, TC-Mu, 0.0013
YP_434100.1, TC-Lam, 0.0022
YP_435675.1, TC-Lam, 1.3e-22
YP_436740.1, TC-TPSY, 6.1e-10
YP_437820.1, TC-Mu, 0.00057
YP_450627.1, TC-Mu, 2.5e-28
YP_453568.1, TC-HK97, 1.4e-07
YP_453784.1, TC-HK97, 0.0
YP_454401.1, TC-HK97, 0.0
YP_454518.1, TC-Mu, 0.0
YP_454883.1, TC-Mu, 1.1e-26
YP_456822.1, TC-ShewanellaB, 7.6
YP_457647.1, TC-JCL103, 5.8
YP_459972.1, TC-HK97, 0.0
YP_460593.1, TC-Mu, 2.8e-18
YP_468630.1, TC-HK97, 5.5
YP_479813.1, TC-ShewanellaB, 1.6
YP_494095.1, TC-ListeriaB025, 0.0
YP_494586.1, TC-HK97, 1.2e-31
YP_495935.1, TC-HK97, 6.8e-19
YP_496650.1, TC-JCL103, 2.3
YP_497998.1, TC-HK97, 3.3e-19
YP_500048.1, TC-ListeriaB025, 0.0
YP_500533.1, TC-HK97, 0.0
YP_500673.1, TC-HK97, 0.00025
YP_508440.1, TC-ShewanellaB, 4.1
YP_512318.1, TC-HK97, 0.0
YP_518412.1, TC-Lam, 0.064
YP_521709.1, TC-Che12, 1.5
YP_522410.1, TC-Che12, 4.5
YP_529563.1, TC-HK97, 0.44
YP_529877.1, TC-T1, 0.052
YP_530021.1, TC-TPSY, 0.0
YP_535185.1, TC-HK97, 0.0
YP_535682.1, TC-HK97, 1.3e-16
YP_539945.1, TC-Mu, 2.8e-18
YP_540333.1, TC-Lam, 4.1
YP_540514.1, TC-Lam, 0.029
YP_541963.1, TC-Sfv, 0.0
YP_544054.1, TC-Lam, 0.28
YP_544889.1, TC-ShewanellaB, 1.4
YP_546798.1, TC-Adjutor, 3.2e-07
YP_550582.1, TC-Mu, 0.0
YP_564245.1, TC-ShewanellaB, 0.0
YP_573443.1, TC-Mu, 1.2e-33
YP_577729.1, TC-HK97, 0.0
YP_579211.1, TC-HK97, 1.4e-18
YP_592262.1, TC-TPSY, 2.66e-44
YP_596310.1, TC-HK97, 1.7e-06
YP_596567.1, TC-HK97, 3.1e-10
YP_597164.1, TC-HK97, 0.0
YP_598191.1, TC-HK97, 1.7e-06
YP_598927.1, TC-BCJA1C, 0.0
YP_600181.1, TC-BCJA1C, 0.0
YP_601053.1, TC-HK97, 0.0
YP_602101.1, TC-HK97, 1.7e-06
YP_609815.1, TC-JCL103, 0.04
YP_612805.1, TC-T1, 0.0
YP_613612.1, TC-HK97, 1.3e-08
YP_613660.1, TC-HK97, 1.7e-08
YP_615835.1, TC-Che12, 0.71
YP_630102.1, TC-HK97, 0.017
YP_643630.1, TC-HK97, 5.0
YP_647516.1, TC-Phi297, 0.0
YP_648793.1, TC-Mu, 0.52
YP_650954.1, TC-Mu, 0.52
YP_651388.1, TC-HK97, 0.0
YP_652958.1, TC-HK97, 4.4
YP_654736.1, TC-Mu, 0.063
YP_654920.1, TC-Adjutor, 0.0066
YP_655005.1, TC-Che12, 7.2e-06
YP_655121.1, U_TC_Fam7, 0.00011
YP_655217.1, TC-Adjutor, 2.5e-08
YP_655303.1, U_TC_Fam7, 3e-06
YP_655400.1, TC-Adjutor, 8.6e-09
YP_655481.1, TC-Mu, 1.8e-33
YP_655602.1, TC-Che12, 2e-06
YP_655705.1, U_TC_Fam7, 1.7e-08
YP_655770.1, TC-Che12, 7.2e-06
YP_660283.1, TC-Mu, 1e-06
YP_660690.1, TC-Phi297, 1.6
YP_664492.1, TC-ListeriaB025, 1.7
YP_669087.1, TC-Lam, 0.19
YP_673785.1, TC-HK97, 0.0
YP_674446.1, TC-T1, 1.1e-22
YP_680756.1, TC-Mu, 4.6e-08
YP_687824.1, TC-Sfv, 0.0
YP_691925.1, TC-Che12, 3.8
YP_695407.1, TC-ListeriaB025, 2.2999999999999997e-42
YP_696024.1, TC-HK97, 0.027
YP_696318.1, TC-ListeriaB025, 0.59
YP_698920.1, TC-ListeriaB025, 0.57
YP_712603.1, TC-TPSY, 0.89
YP_712888.1, TC-Adjutor, 2.9
YP_721051.1, TC-HK97, 6.6
YP_736784.1, TC-Mu, 0.069
YP_747676.1, TC-HK97, 0.0
YP_750370.1, TC-ShewanellaB, 0.0
YP_757369.1, TC-ShewanellaB, 2.0
YP_758285.1, TC-Phi297, 7.4
YP_785842.1, TC-HK97, 0.14
YP_785992.1, TC-HK97, 3.4e-05
YP_803188.1, TC-ListeriaB025, 7.6
YP_804294.1, TC-Bthuringiensis, 3.7e-18
YP_804496.1, TC-HK97, 6.6e-10
YP_807122.1, TC-HK97, 4.5e-06
YP_809097.1, TC-T1, 2e-16
YP_811375.1, U_TC_Fam7, 5.4e-16
YP_811687.1, TC-HK97, 0.0028
YP_811996.1, TC-ListeriaB025, 5.6
YP_814445.1, TC-T1, 0.096
YP_814505.1, TC-T1, 0.096
YP_818508.1, TC-JCL103, 3.3
YP_818658.1, TC-HK97, 2.2
YP_819107.1, TC-HK97, 1.4e-10
YP_845999.1, TC-Mu, 7.6e-07
YP_847916.1, TC-Mu, 0.014
YP_849426.1, TC-T1, 2.1e-24
YP_852016.1, TC-Mu, 1.3e-31
YP_852271.1, TC-Lam, 4.1
YP_852417.1, TC-Lam, 0.029
YP_852541.1, TC-HK97, 1.6e-39
YP_853038.1, TC-HK97, 1.9e-20
YP_853773.1, TC-Sfv, 0.0
YP_860039.1, TC-Lam, 1.6
YP_865164.1, TC-HK97, 8.800000000000001e-35
YP_865230.1, TC-Lam, 3.3e-36
YP_865967.1, TC-Lam, 2e-36
YP_866657.1, TC-HK97, 6.8e-36
YP_866729.1, TC-Lam, 3.3e-36
YP_866804.1, TC-TPSY, 1.2e-36
YP_873996.1, TC-HK97, 0.0
YP_878243.1, U_TC_Fam7, 1.7e-17
YP_880078.1, TC-HK97, 7.4e-05
YP_891727.1, TC-ListeriaB025, 3.0
YP_891823.1, TC-HK97, 2.7e-07
YP_891849.1, TC-Adjutor, 9.0
YP_892160.1, TC-JCL103, 1.8
YP_892428.1, TC-JCL103, 3.9
YP_898976.1, TC-phiC2, 5.5
YP_908835.1, TC-HK97, 7.500000000000001e-32
YP_918934.1, TC-HK97, 0.00025
YP_926513.1, TC-HK97, 4.4
YP_933377.1, TC-Lam, 0.0
YP_950453.1, TC-Mu, 0.0
YP_950593.1, TC-HK97, 0.0
YP_950610.1, TC-T1, 6.3e-17
YP_950673.1, TC-T1, 7.6e-17
YP_963853.1, TC-HK97, 0.0
YP_964264.1, TC-Mu, 0.096
YP_966911.1, TC-Mu, 1.2e-08
YP_968199.1, TC-Mu, 1.2e-08
YP_969984.1, TC-HK97, 0.00081
YP_970135.1, TC-HK97, 2e-07
YP_971235.1, TC-HK97, 0.31
YP_972417.1, TC-HK97, 2.1
YP_982488.1, TC-Lam, 0.0
YP_983518.1, TC-Mu, 2.4e-26
