Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Listeria monocytogenes 08-5923,0,0,NC_013768,YP_003418048.1,DT-SPP1,DT-SPP1,3.40E-38,139.7,21,272,0,0,0
Streptococcus gallolyticus UCN34,0,0,NC_013798,YP_003429901.1,DT-SPP1,DT-SPP1,3.80E-19,77.4,18,279,0,1,1
Streptococcus gallolyticus UCN34,0,0,NC_013798,YP_003430063.1,DT-RSL1,DT-RSL1,5.5,14.6,65,142,1,0,1
Streptococcus gallolyticus UCN34,0,0,NC_013798,YP_003430063.1,DT-RSL1,DT-RSL1,5.5,14.6,176,233,0,1,1
Listeria seeligeri serovar 1/2b str. SLCC3954,0,0,NC_013891,YP_003464836.1,DT-SPP1,DT-SPP1,0.000011,33.3,47,200,1,0,1
Listeria seeligeri serovar 1/2b str. SLCC3954,0,0,NC_013891,YP_003464836.1,DT-SPP1,DT-SPP1,0.000011,33.3,191,232,0,0,0
Staphylococcus lugdunensis HKU09-01,Homo sapiens,0,NC_013893,YP_003472457.1,DT-SPP1,DT-SPP1,1.00E-29,111.9,19,317,0,0,0
Thermoanaerobacter italicus Ab9,0,0,NC_013921,YP_003477194.1,DT-RSL1,DT-RSL1,5.40E-20,79.9,2,179,0,0,0
Thermoanaerobacter italicus Ab9,0,0,NC_013921,YP_003477195.1,DT-RSL1,DT-RSL1,0.049,21.3,6,58,0,1,1
Thermoanaerobacter italicus Ab9,0,0,NC_013921,YP_003477198.1,DT-SPP1,DT-SPP1,1.90E-27,104.5,27,264,1,1,1
Thermoanaerobacter italicus Ab9,0,0,NC_013921,YP_003477198.1,DT-V583,DT-V583,0,54.3,15,140,1,0,1
Thermoanaerobacter italicus Ab9,0,0,NC_013921,YP_003477198.1,DT-V583,DT-V583,0,54.3,215,264,0,1,1
Streptococcus mutans NN2025,0,0,NC_013928,YP_003484583.1,DT-V583,DT-V583,0.51,18.5,28,94,1,0,1
Streptococcus mutans NN2025,0,0,NC_013928,YP_003484583.1,DT-V583,DT-V583,0.51,18.5,154,262,0,0,0
Streptococcus mutans NN2025,0,0,NC_013928,YP_003485312.1,DT-RSL1,DT-RSL1,5.4,14.7,65,140,0,0,0
Deferribacter desulfuricans SSM1,0,0,NC_013939,YP_003495709.1,DT-SPP1,DT-SPP1,7.6,14.1,85,197,0,0,0
Deferribacter desulfuricans SSM1,0,0,NC_013939,YP_003495795.1,DT-V583,DT-V583,7.8,14.7,10,83,0,0,0
Escherichia coli O55:H7 str. CB9615,homo sapiens,0,NC_013941,YP_003498975.1,DT_Fam4,DT_Fam4,6.7,14.1,6,106,0,0,0
Coraliomargarita akajimensis DSM 45221,0,0,NC_014008,YP_003550163.1,DT-V583,DT-V583,0.65,18.2,107,190,0,0,0
Mycoplasma crocodyli MP145,Crocodylus niloticus,0,NC_014014,YP_003559832.1,DT-V583,DT-V583,0.93,17.7,23,82,0,1,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003573669.1,DT-Che8,DT-Che8,1.4,17.4,91,179,1,1,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003573669.1,DT-Che8,DT-Che8,1.4,17.4,262,316,1,0,1
Prevotella ruminicola 23,0,0,NC_014033,YP_003573669.1,DT-Che8,DT-Che8,1.4,17.4,436,517,0,0,0
Bacillus megaterium DSM 319,0,0,NC_014103,YP_003597799.1,DT_Fam5,DT_Fam5,7.6,14,73,213,0,0,0
Leuconostoc kimchii IMSNU 11154,0,0,NC_014136,YP_003620860.1,DT-SPP1,DT-SPP1,3.80E-23,90.5,2,249,0,0,0
Leuconostoc kimchii IMSNU 11154,0,0,NC_014136,YP_003621602.1,DT_Fam5,DT_Fam5,3.4,15.2,50,147,0,0,0
Leuconostoc kimchii IMSNU 11154,0,0,NC_014136,YP_003622454.1,DT-SPP1,DT-SPP1,7.50E-17,69.8,25,279,0,0,0
Brachyspira murdochii DSM 12563,swine,0,NC_014150,YP_003634463.1,DT-V583,DT-V583,2.4,16.4,381,469,0,0,0
Segniliparus rotundus DSM 44985,Homo sapiens,0,NC_014168,YP_003657400.1,DT-Che8,DT-Che8,5.70E-41,148.2,67,222,0,1,1
Bacillus thuringiensis BMB171,0,0,NC_014171,YP_003664714.1,DT-SPP1,DT-SPP1,1.90E-31,117.6,52,449,1,0,1
Bacillus thuringiensis BMB171,0,0,NC_014171,YP_003664714.1,DT-V583,DT-V583,1.60E-24,94.4,42,165,0,1,1
Bacillus thuringiensis BMB171,0,0,NC_014171,YP_003664882.1,DT-SPP1,DT-SPP1,0,220.5,14,491,1,0,1
Bacillus thuringiensis BMB171,0,0,NC_014171,YP_003664882.1,DT-V583,DT-V583,2.50E-31,116.4,4,127,0,1,1
Geobacillus sp. C56-T3,0,0,NC_014206,YP_003669924.1,DT-SPP1,DT-SPP1,1.60E-37,137.6,12,249,1,1,1
Geobacillus sp. C56-T3,0,0,NC_014206,YP_003669924.1,DT-V583,DT-V583,1.50E-28,107.5,2,125,1,0,1
Geobacillus sp. C56-T3,0,0,NC_014206,YP_003669924.1,DT_Fam5,DT_Fam5,6.9,14.2,128,231,0,0,0
Geobacillus sp. C56-T3,0,0,NC_014206,YP_003669927.1,DT-RSL1,DT-RSL1,0.11,20.2,1,62,0,0,0
Geobacillus sp. C56-T3,0,0,NC_014206,YP_003669928.1,DT-RSL1,DT-RSL1,0.000069,30.6,1,146,0,0,0
Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,Homo sapiens,0,NC_014210,YP_003678446.1,DT-Che8,DT-Che8,9.5,14.7,337,415,0,0,0
Arcanobacterium haemolyticum DSM 20595,0,0,NC_014218,YP_003697850.1,DT-SPP1,DT-SPP1,0.028,22.1,51,228,0,1,1
Bacillus selenitireducens MLS10,0,0,NC_014219,YP_003698897.1,DT-SPP1,DT-SPP1,1.60E-16,68.8,17,237,1,0,1
Bacillus selenitireducens MLS10,0,0,NC_014219,YP_003698897.1,DT-V583,DT-V583,0,55.9,5,130,0,1,1
Bacillus selenitireducens MLS10,0,0,NC_014219,YP_003701042.1,DT-SPP1,DT-SPP1,1.50E-16,68.8,16,236,1,0,1
Bacillus selenitireducens MLS10,0,0,NC_014219,YP_003701042.1,DT-V583,DT-V583,0,58.9,4,129,0,0,0
Croceibacter atlanticus HTCC2559,0,0,NC_014230,YP_003716915.1,DT-V583,DT-V583,3.8,15.7,86,180,0,0,0
Mobiluncus curtisii ATCC 43063,0,0,NC_014246,YP_003719039.1,DT-SPP1,DT-SPP1,0.012,23.3,21,228,0,0,0
Hyphomicrobium denitrificans ATCC 51888,0,0,NC_014313,YP_003757013.1,DT-V583,DT-V583,5.9,15.1,152,202,0,0,0
Leuconostoc gasicomitatum LMG 18811,0,0,NC_014319,YP_003772652.1,DT-SPP1,DT-SPP1,0.67,17.6,75,296,0,0,0
Leuconostoc gasicomitatum LMG 18811,0,0,NC_014319,YP_003773045.1,DT-SPP1,DT-SPP1,8.80E-17,69.6,18,275,0,1,1
Clostridium ljungdahlii DSM 13528,0,0,NC_014328,YP_003778551.1,DT-SPP1,DT-SPP1,9.20E-16,66.3,17,235,1,1,1
Clostridium ljungdahlii DSM 13528,0,0,NC_014328,YP_003778551.1,DT-V583,DT-V583,0,59.9,4,128,1,0,1
Clostridium ljungdahlii DSM 13528,0,0,NC_014328,YP_003778551.1,DT_Fam3,DT_Fam3,0.39,18.4,8,235,0,0,0
Brachyspira pilosicoli 95/1000,Sus scrofa,0,NC_014330,YP_003786220.1,DT-SPP1,DT-SPP1,5,14.7,139,500,0,0,0
Spirochaeta smaragdinae DSM 11293,0,0,NC_014364,YP_003803434.1,DT-SPP1,DT-SPP1,1.9,16.1,28,79,0,1,1
Clostridium saccharolyticum WM1,0,0,NC_014376,YP_003821001.1,DT-SPP1,DT-SPP1,0.00017,29.3,25,231,1,1,1
Clostridium saccharolyticum WM1,0,0,NC_014376,YP_003821001.1,DT-V583,DT-V583,0.28,19.4,50,135,1,1,1
Clostridium saccharolyticum WM1,0,0,NC_014376,YP_003821001.1,DT_Fam4,DT_Fam4,0.78,17.1,5,140,1,0,1
Clostridium saccharolyticum WM1,0,0,NC_014376,YP_003821001.1,DT_Fam4,DT_Fam4,0.78,17.1,200,235,0,0,0
Butyrivibrio proteoclasticus B316,0,0,NC_014387,YP_003831828.1,DT-SPP1,DT-SPP1,6.7,14.3,128,488,0,1,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003841770.1,DT-SPP1,DT-SPP1,0,59.7,23,235,1,0,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003841770.1,DT-V583,DT-V583,0.0018,26.5,7,127,0,0,0
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003842327.1,DT-SPP1,DT-SPP1,0,59.1,18,231,0,1,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003843905.1,DT-SPP1,DT-SPP1,1.50E-18,75.3,21,284,1,1,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003843905.1,DT-V583,DT-V583,2.1,16.5,32,136,1,0,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003843905.1,DT-Che8,DT-Che8,3.5,16.1,38,137,0,1,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003844972.1,DT-SPP1,DT-SPP1,0,53.6,23,235,1,0,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003844972.1,DT-V583,DT-V583,0.34,19.1,8,127,0,0,0
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003845390.1,DT-RSL1,DT-RSL1,0,343.6,8,201,0,0,0
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003845391.1,DT-RSL1,DT-RSL1,0.000000039,41.2,1,64,0,1,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003845393.1,DT-SPP1,DT-SPP1,2.40E-26,100.9,18,258,1,0,1
Clostridium cellulovorans 743B,0,0,NC_014393,YP_003845393.1,DT-V583,DT-V583,0.000000035,41.7,3,130,0,1,1
Thermoanaerobacterium thermosaccharolyticum DSM 571,0,0,NC_014410,YP_003851437.1,DT-SPP1,DT-SPP1,7.20E-24,92.8,18,257,1,0,1
Thermoanaerobacterium thermosaccharolyticum DSM 571,0,0,NC_014410,YP_003851437.1,DT-V583,DT-V583,0.00000000081,46.9,3,130,0,0,0
Thermoanaerobacterium thermosaccharolyticum DSM 571,0,0,NC_014410,YP_003851439.1,DT-RSL1,DT-RSL1,0,52.3,1,63,0,0,0
Thermoanaerobacterium thermosaccharolyticum DSM 571,0,0,NC_014410,YP_003851440.1,DT-RSL1,DT-RSL1,0,385.1,1,191,0,0,0
Mycobacterium phage Angelica,0,myc,NC_014458,YP_003856900.1,DT-Che8,DT-Che8,6.60E-41,148,70,214,0,0,0
Mycobacterium phage CrimD,0,myc,NC_014459,YP_003856994.1,DT-Che8,DT-Che8,1.00E-40,147.3,70,214,0,0,0
Staphylococcus phage SAP-26,Staphylococcus aureus,pos,NC_014460,YP_003857083.1,DT-SPP1,DT-SPP1,9.70E-42,151.3,19,315,0,0,0
Mycobacterium phage LeBron,0,myc,NC_014461,YP_003857148.1,DT-Che8,DT-Che8,1.30E-34,127.5,22,152,0,0,0
Bacillus subtilis subsp. spizizenii str. W23,0,0,NC_014479,YP_003866264.1,DT-SPP1,DT-SPP1,1.10E-32,121.6,3,229,0,1,1
Streptococcus pneumoniae AP200,Homo sapiens,0,NC_014494,YP_003875659.1,DT-SPP1,DT-SPP1,0.0039,24.9,21,234,1,0,1
Streptococcus pneumoniae AP200,Homo sapiens,0,NC_014494,YP_003875659.1,DT_Fam3,DT_Fam3,0,423.1,1,240,0,1,1
Streptococcus pneumoniae 670-6B,0,0,NC_014498,YP_003878272.1,DT-SPP1,DT-SPP1,0.00016,29.4,36,231,1,0,1
Streptococcus pneumoniae 670-6B,0,0,NC_014498,YP_003878272.1,DT_Fam3,DT_Fam3,2.6,15.7,101,230,0,0,0
Thermoanaerobacter sp. X513,0,0,NC_014538,YP_003904516.1,DT-RSL1,DT-RSL1,0,328.2,1,193,0,0,0
Thermoanaerobacter sp. X513,0,0,NC_014538,YP_003904517.1,DT-RSL1,DT-RSL1,0.000000016,42.5,1,63,0,1,1
Thermoanaerobacter sp. X513,0,0,NC_014538,YP_003904519.1,DT-SPP1,DT-SPP1,2.80E-23,90.9,17,257,1,0,1
Thermoanaerobacter sp. X513,0,0,NC_014538,YP_003904519.1,DT-V583,DT-V583,0,52.3,3,130,0,0,0
Ferrimonas balearica DSM 9799,0,0,NC_014541,YP_003911605.1,DT-RSL1,DT-RSL1,4.7,14.9,76,159,0,1,1
Bacillus amyloliquefaciens DSM 7,0,0,NC_014551,YP_003919190.1,DT-SPP1,DT-SPP1,2.10E-38,140.4,24,254,1,0,1
Bacillus amyloliquefaciens DSM 7,0,0,NC_014551,YP_003919190.1,DT-V583,DT-V583,1.20E-25,98,14,137,0,0,0
Bacillus amyloliquefaciens DSM 7,0,0,NC_014551,YP_003919453.1,DT-SPP1,DT-SPP1,3.10E-29,110.4,26,279,0,0,0
Bacillus amyloliquefaciens DSM 7,0,0,NC_014551,YP_003919550.1,DT-SPP1,DT-SPP1,3.50E-41,149.5,222,473,0,0,0
Bacillus amyloliquefaciens DSM 7,0,0,NC_014551,YP_003921492.1,DT-SPP1,DT-SPP1,2.00E-25,97.9,19,277,0,0,0
Bacillus amyloliquefaciens DSM 7,0,0,NC_014551,YP_003921672.1,DT-SPP1,DT-SPP1,3.90E-36,133,22,278,0,1,1
Lactobacillus plantarum subsp. plantarum ST-III,0,0,NC_014554,YP_003924981.1,DT-SPP1,DT-SPP1,1.10E-18,75.9,25,590,1,0,1
Lactobacillus plantarum subsp. plantarum ST-III,0,0,NC_014554,YP_003924981.1,DT-V583,DT-V583,0.022,22.9,8,142,0,0,0
Stigmatella aurantiaca DW4/3-1,0,0,NC_014623,YP_003954115.1,DT_Fam4,DT_Fam4,7.7,13.9,13,130,0,1,1
Eubacterium limosum KIST612,0,0,NC_014624,YP_003959257.1,DT-SPP1,DT-SPP1,0,54.8,27,287,1,0,1
Eubacterium limosum KIST612,0,0,NC_014624,YP_003959257.1,DT-Che8,DT-Che8,2.4,16.6,18,141,0,0,0
Eubacterium limosum KIST612,0,0,NC_014624,YP_003961036.1,DT-SPP1,DT-SPP1,0.000000012,43,40,241,0,0,0
Eubacterium limosum KIST612,0,0,NC_014624,YP_003961128.1,DT-SPP1,DT-SPP1,0.0000000015,45.9,28,284,0,1,1
Bifidobacterium bifidum PRL2010,Homo sapiens,0,NC_014638,YP_003971038.1,DT-SPP1,DT-SPP1,1.5,16.5,136,257,1,0,1
Bifidobacterium bifidum PRL2010,Homo sapiens,0,NC_014638,YP_003971038.1,DT_Fam4,DT_Fam4,0,177.5,1,259,0,1,1
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003973824.1,DT-SPP1,DT-SPP1,1.20E-39,144.5,28,568,1,0,1
Bacillus atrophaeus 1942,0,0,NC_014639,YP_003973824.1,DT-V583,DT-V583,1.60E-17,71.9,18,141,0,1,1
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032238.1,DT-SPP1,DT-SPP1,0.0000002,39,25,243,1,0,1
Lactobacillus amylovorus GRL 1112,0,0,NC_014724,YP_004032238.1,DT-V583,DT-V583,0.1,20.8,27,133,0,0,0
Riemerella anatipestifer ATCC 11845 = DSM 15868,Anas platyrhynchos,0,NC_014738,YP_004046580.1,DT-SPP1,DT-SPP1,4.6,14.9,36,349,0,0,0
Marivirga tractuosa DSM 4126,0,0,NC_014759,YP_004053953.1,DT-V583,DT-V583,4,15.6,547,622,0,0,0
Marivirga tractuosa DSM 4126,0,0,NC_014759,YP_004054487.1,DT-SPP1,DT-SPP1,9.7,13.8,33,221,0,1,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090426.1,DT-SPP1,DT-SPP1,0.00000089,36.8,237,425,1,1,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090426.1,DT_Fam4,DT_Fam4,2.7,15.4,25,134,1,0,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090426.1,DT_Fam4,DT_Fam4,2.7,15.4,253,405,0,1,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090800.1,DT-SPP1,DT-SPP1,0.00000089,36.8,237,425,1,1,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090800.1,DT_Fam4,DT_Fam4,2.7,15.4,25,134,1,0,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090800.1,DT_Fam4,DT_Fam4,2.7,15.4,253,405,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004090802.1,DT-V583,DT-V583,1.7,16.8,5,122,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004091864.1,DT-SPP1,DT-SPP1,0.0000013,36.3,242,425,0,1,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092102.1,DT-SPP1,DT-SPP1,3.00E-27,103.9,19,250,1,0,1
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092102.1,DT-V583,DT-V583,0.0000000025,45.4,3,130,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092104.1,DT-RSL1,DT-RSL1,0.000000045,41,1,64,0,0,0
Ethanoligenens harbinense YUAN-3,0,0,NC_014828,YP_004092105.1,DT-RSL1,DT-RSL1,0,327.2,1,193,0,1,1
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004095099.1,DT-SPP1,DT-SPP1,4.90E-40,145.8,12,255,1,1,1
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004095099.1,DT-V583,DT-V583,1.90E-19,78.1,2,122,1,0,1
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004095099.1,DT_Fam4,DT_Fam4,0.65,17.4,111,255,0,0,0
Bacillus cellulosilyticus DSM 2522,0,0,NC_014829,YP_004095706.1,DT-SPP1,DT-SPP1,8.00E-37,135.2,21,274,0,1,1
Thermaerobacter marianensis DSM 12885,0,0,NC_014831,YP_004100901.1,DT-SPP1,DT-SPP1,0,166.5,18,478,1,1,1
Thermaerobacter marianensis DSM 12885,0,0,NC_014831,YP_004100901.1,DT-V583,DT-V583,1.60E-19,78.3,5,131,1,0,1
Thermaerobacter marianensis DSM 12885,0,0,NC_014831,YP_004100901.1,DT-Che8,DT-Che8,0.44,19,5,123,0,0,0
Mycobacterium phage Wee,0,myc,NC_014901,YP_004123838.1,DT-Che8,DT-Che8,2.80E-25,97.3,37,171,0,0,0
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004133418.1,DT-RSL1,DT-RSL1,6.8,14.3,22,98,0,1,1
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004133426.1,DT-SPP1,DT-SPP1,4.80E-21,83.6,21,285,1,0,1
Geobacillus sp. Y412MC52,0,0,NC_014915,YP_004133426.1,DT-Che8,DT-Che8,0.0038,25.7,7,141,0,0,0
Staphylococcus pseudintermedius HKU10-03,Canis lupus familiaris,0,NC_014925,YP_004148756.1,DT-SPP1,DT-SPP1,2.40E-37,136.9,19,310,0,0,0
Staphylococcus pseudintermedius HKU10-03,Canis lupus familiaris,0,NC_014925,YP_004149421.1,DT-SPP1,DT-SPP1,1.00E-23,92.3,22,274,0,0,0
Cellulophaga algicola DSM 14237,0,0,NC_014934,YP_004162969.1,DT-V583,DT-V583,4,15.7,16,129,0,0,0
Geobacter sp. M18,0,0,NC_014973,YP_004198503.1,DT-V583,DT-V583,6,15.1,20,126,0,0,0
Rahnella sp. Y9602,0,0,NC_015061,YP_004214599.1,DT_Fam5,DT_Fam5,2.8,15.4,1,113,0,1,1
Granulicella tundricola MP5ACTX9,0,0,NC_015064,YP_004217237.1,DT-RSL1,DT-RSL1,1.8,16.3,79,161,1,0,1
Granulicella tundricola MP5ACTX9,0,0,NC_015064,YP_004217237.1,DT-RSL1,DT-RSL1,1.8,16.3,283,381,0,1,1
Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069,0,0,NC_015215,YP_004287489.1,DT-RSL1,DT-RSL1,5.7,14.6,65,142,1,0,1
Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069,0,0,NC_015215,YP_004287489.1,DT-RSL1,DT-RSL1,5.7,14.6,181,233,0,0,0
Aeromonas phage 65,Aeromonas salmonicida,neg,NC_015251,YP_004300954.1,DT-SPP1,DT-SPP1,2,16,174,308,0,1,1
Brochothrix phage NF5,Brochothrix thermosphacta,pos,NC_015252,YP_004301291.1,DT-SPP1,DT-SPP1,2.20E-17,71.6,36,253,1,0,1
Brochothrix phage NF5,Brochothrix thermosphacta,pos,NC_015252,YP_004301291.1,DT-V583,DT-V583,6.50E-20,79.6,23,147,0,0,0
Clostridium phage phiCD6356,Clostridium difficile,pos,NC_015262,YP_004306117.1,DT-SPP1,DT-SPP1,1.70E-16,68.7,21,286,0,0,0
Streptococcus phage Dp-1,Streptococcus pneumoniae strain R6,pos,NC_015274,YP_004306941.1,DT-SPP1,DT-SPP1,0.00011,30,25,264,0,0,0
Sphingobacterium sp. 21,0,0,NC_015277,YP_004317753.1,DT-V583,DT-V583,7.9,14.7,74,129,0,0,0
Pseudonocardia dioxanivorans CB1190,0,0,NC_015312,YP_004335782.1,DT-SPP1,DT-SPP1,1.1,16.9,323,475,0,0,0
Clostridium botulinum BKT015925,0,0,NC_015425,YP_004395902.1,DT-V583,DT-V583,0.0014,26.8,4,123,0,0,0
Lactobacillus buchneri NRRL B-30929,0,0,NC_015428,YP_004397633.1,DT-RSL1,DT-RSL1,0.3,18.8,3,82,0,0,0
Sphaerochaeta coccoides DSM 17374,Neotermes castaneus,0,NC_015436,YP_004411975.1,DT-SPP1,DT-SPP1,1.1,16.9,92,416,0,1,1
Propionibacterium phage PAS50,0,pos,NC_015453,YP_004414720.1,DT-SPP1,DT-SPP1,0.000000075,40.4,39,310,1,0,1
Propionibacterium phage PAS50,0,pos,NC_015453,YP_004414720.1,DT-Che8,DT-Che8,0,66.4,22,166,0,1,1
Propionibacterium phage PAD20,0,pos,NC_015454,YP_004414766.1,DT-SPP1,DT-SPP1,0.0000033,35,39,310,1,0,1
Propionibacterium phage PAD20,0,pos,NC_015454,YP_004414766.1,DT-Che8,DT-Che8,0,51.7,21,166,0,0,0
Melissococcus plutonius ATCC 35311,0,0,NC_015516,YP_004456641.1,DT-SPP1,DT-SPP1,2.70E-20,81.1,21,274,0,1,1
Melissococcus plutonius ATCC 35311,0,0,NC_015516,YP_004456716.1,DT-SPP1,DT-SPP1,0,65.9,36,252,1,1,1
Melissococcus plutonius ATCC 35311,0,0,NC_015516,YP_004456716.1,DT-V583,DT-V583,6.10E-19,76.4,23,147,1,0,1
Melissococcus plutonius ATCC 35311,0,0,NC_015516,YP_004456716.1,DT-V583,DT-V583,6.10E-19,76.4,153,235,0,1,1
Tepidanaerobacter acetatoxydans Re1,0,0,NC_015519,YP_004461819.1,DT-SPP1,DT-SPP1,0,62.7,23,281,1,1,1
Tepidanaerobacter acetatoxydans Re1,0,0,NC_015519,YP_004461819.1,DT-Che8,DT-Che8,1.3,17.5,9,142,1,0,1
Tepidanaerobacter acetatoxydans Re1,0,0,NC_015519,YP_004461819.1,DT-Che8,DT-Che8,1.3,17.5,229,266,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004462101.1,DT-SPP1,DT-SPP1,1.7,16.3,36,164,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004462101.1,DT-RSL1,DT-RSL1,5.50E-26,99.5,1,194,0,0,0
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004462102.1,DT-RSL1,DT-RSL1,0.000075,30.5,1,63,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004462105.1,DT-SPP1,DT-SPP1,9.60E-25,95.7,15,273,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004462105.1,DT-V583,DT-V583,0.47,18.7,5,133,0,0,0
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464754.1,DT-RSL1,DT-RSL1,0,387.5,1,191,0,0,0
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464755.1,DT-RSL1,DT-RSL1,0,52.3,1,63,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464757.1,DT-SPP1,DT-SPP1,4.30E-23,90.3,18,257,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464757.1,DT-V583,DT-V583,0.000000025,42.1,3,130,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464841.1,DT-SPP1,DT-SPP1,1.2,16.7,6,161,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464841.1,DT-RSL1,DT-RSL1,6.00E-24,92.8,1,195,0,0,0
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464842.1,DT-RSL1,DT-RSL1,0.001,26.8,1,63,0,1,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464845.1,DT-SPP1,DT-SPP1,1.50E-23,91.8,15,273,1,0,1
Mahella australiensis 50-1 BON,0,0,NC_015520,YP_004464845.1,DT-V583,DT-V583,4.6,15.5,4,133,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479381.1,DT-SPP1,DT-SPP1,7.10E-42,151.8,1,422,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479381.1,DT-V583,DT-V583,0.000002,36,1,55,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479405.1,DT-SPP1,DT-SPP1,0,194.3,14,494,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479405.1,DT-V583,DT-V583,2.10E-22,87.6,4,128,0,1,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479712.1,DT-SPP1,DT-SPP1,3.10E-41,149.7,23,481,1,0,1
Streptococcus parauberis KCTC 11537,0,0,NC_015558,YP_004479712.1,DT-V583,DT-V583,0,52.3,7,105,0,0,0
Amycolicicoccus subflavus DQS3-9A1,0,0,NC_015564,YP_004493056.1,DT-Che8,DT-Che8,6.6,15.2,259,308,0,0,0
Desulfotomaculum carboxydivorans CO-1-SRB,0,0,NC_015565,YP_004497375.1,DT-SPP1,DT-SPP1,2.1,16,17,92,0,1,1
Clostridium phage phiCD38-2,Clostridium difficile,pos,NC_015568,YP_004508395.1,DT-SPP1,DT-SPP1,0,59.3,14,244,1,0,1
Clostridium phage phiCD38-2,Clostridium difficile,pos,NC_015568,YP_004508395.1,DT-V583,DT-V583,0.0000066,34.3,3,126,0,0,0
Mycobacterium phage Faith1,0,myc,NC_015584,YP_004538961.1,DT-Che8,DT-Che8,1.10E-36,134.3,16,148,0,0,0
Streptococcus pasteurianus ATCC 43144,0,0,NC_015600,YP_004558699.1,DT-RSL1,DT-RSL1,9.2,13.9,65,142,0,0,0
Lacinutrix sp. 5H-3-7-4,0,0,NC_015638,YP_004579840.1,DT-V583,DT-V583,2.8,16.1,1,66,0,1,1
Geobacillus thermoglucosidasius C56-YS93,0,0,NC_015660,YP_004586878.1,DT-SPP1,DT-SPP1,1.30E-17,72.4,21,283,1,0,1
Geobacillus thermoglucosidasius C56-YS93,0,0,NC_015660,YP_004586878.1,DT-Che8,DT-Che8,0.0036,25.8,7,141,0,0,0
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004605392.1,DT-SPP1,DT-SPP1,1.5,16.4,14,218,0,0,0
Corynebacterium resistens DSM 45100,0,0,NC_015673,YP_004606086.1,DT-SPP1,DT-SPP1,7.4,14.2,23,227,0,0,0
