Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006143871.1,LK-HK97,LK-HK97,0,50.1,111,224,1,0,1
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006143871.1,LK-mEp235,LK-mEp235,9.00E-17,69,1,109,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006144001.1,LK-HK97,LK-HK97,5.80E-31,114.8,157,267,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006144060.1,LK-HK97,LK-HK97,3.00E-28,106.1,47,153,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006144376.1,LK-mEp235,LK-mEp235,0.042,21.8,28,155,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006144600.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006144653.1,LK-HK97,LK-HK97,0.11,20.8,27,186,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006145229.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006146185.1,LK-mEp235,LK-mEp235,1.5,16.9,103,219,0,0,0
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006146268.1,LK-mEp235,LK-mEp235,0.028,22.4,21,155,0,1,1
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006147106.1,LK-HK97,LK-HK97,0,52.4,63,176,1,0,1
Escherichia coli O7:K1 str. CE10,Homo sapiens,0,NC_017646,YP_006147106.1,LK-mEp235,LK-mEp235,0.0000099,33.5,1,62,0,1,1
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006147438.1,LK-HK97,LK-HK97,0.000003,35.4,22,130,1,0,1
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006147438.1,LK-HK97,LK-HK97,0.000003,35.4,196,272,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006147489.1,LK-mEp235,LK-mEp235,0.052,21.5,28,155,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006147574.1,LK-HK97,LK-HK97,6.80E-28,104.9,134,244,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006148380.1,LK-mEp235,LK-mEp235,0.052,21.5,28,155,0,1,1
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006148541.1,LK-HK97,LK-HK97,0,50.5,96,209,1,0,1
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006148541.1,LK-mEp235,LK-mEp235,0,57.7,1,93,0,1,1
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006148623.1,LK-HK97,LK-HK97,0,51.6,111,224,1,0,1
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006148623.1,LK-mEp235,LK-mEp235,8.20E-17,69.1,1,109,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006149065.1,LK-HK97,LK-HK97,5.50E-31,114.9,157,267,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006149120.1,LK-HK97,LK-HK97,1.80E-28,106.8,47,153,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006149689.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006149745.1,LK-HK97,LK-HK97,0.12,20.6,27,186,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006150239.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006150516.1,LK-mEp235,LK-mEp235,0.045,21.7,33,160,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006151274.1,LK-mEp235,LK-mEp235,1.5,16.8,105,221,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006151315.1,LK-mEp235,LK-mEp235,0.047,21.7,23,154,0,0,0
Escherichia coli str.  clone D i2,0,0,NC_017651,YP_006152028.1,LK-mEp235,LK-mEp235,0.025,22.5,17,145,0,1,1
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006152357.1,LK-HK97,LK-HK97,0.000003,35.4,22,130,1,0,1
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006152357.1,LK-HK97,LK-HK97,0.000003,35.4,196,272,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006152408.1,LK-mEp235,LK-mEp235,0.052,21.5,28,155,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006152493.1,LK-HK97,LK-HK97,6.80E-28,104.9,134,244,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006153299.1,LK-mEp235,LK-mEp235,0.052,21.5,28,155,0,1,1
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006153460.1,LK-HK97,LK-HK97,0,50.5,96,209,1,0,1
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006153460.1,LK-mEp235,LK-mEp235,0,57.7,1,93,0,1,1
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006153542.1,LK-HK97,LK-HK97,0,51.6,111,224,1,0,1
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006153542.1,LK-mEp235,LK-mEp235,8.20E-17,69.1,1,109,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006153984.1,LK-HK97,LK-HK97,5.50E-31,114.9,157,267,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006154039.1,LK-HK97,LK-HK97,1.80E-28,106.8,47,153,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006154608.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006154664.1,LK-HK97,LK-HK97,0.12,20.6,27,186,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006155158.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006155435.1,LK-mEp235,LK-mEp235,0.045,21.7,33,160,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006156193.1,LK-mEp235,LK-mEp235,1.5,16.8,105,221,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006156234.1,LK-mEp235,LK-mEp235,0.047,21.7,23,154,0,0,0
Escherichia coli str.  clone D i14,0,0,NC_017652,YP_006156947.1,LK-mEp235,LK-mEp235,0.025,22.5,17,145,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157377.1,LK-HK97,LK-HK97,0.000014,33.3,22,130,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157377.1,LK-HK97,LK-HK97,0.000014,33.3,199,272,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157435.1,LK-HK97,LK-HK97,2.40E-28,106.4,131,241,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157505.1,LK-HK97,LK-HK97,0,51.6,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157505.1,LK-mEp235,LK-mEp235,5.00E-17,69.8,1,109,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157863.1,LK-HK97,LK-HK97,0,51.6,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006157863.1,LK-mEp235,LK-mEp235,1.50E-16,68.3,1,109,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006158124.1,LK-HK97,LK-HK97,0,51.6,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006158124.1,LK-mEp235,LK-mEp235,7.90E-17,69.2,1,110,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006158688.1,LK-HK97,LK-HK97,0,52,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006158688.1,LK-mEp235,LK-mEp235,3.50E-18,73.5,1,108,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006158854.1,LK-HK97,LK-HK97,0.0000000002,48.8,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006158854.1,LK-mEp235,LK-mEp235,3.10E-18,73.7,1,108,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159027.1,LK-HK97,LK-HK97,0,51.6,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159027.1,LK-mEp235,LK-mEp235,1.50E-16,68.3,1,109,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159156.1,LK-HK97,LK-HK97,5.70E-31,114.8,153,263,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159209.1,LK-HK97,LK-HK97,3.00E-28,106.1,47,153,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159479.1,LK-HK97,LK-HK97,0,52,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159479.1,LK-mEp235,LK-mEp235,1.20E-16,68.6,1,108,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159561.1,LK-mEp235,LK-mEp235,0.041,21.8,27,155,0,1,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159706.1,LK-HK97,LK-HK97,0,52,111,224,1,0,1
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159706.1,LK-mEp235,LK-mEp235,1.20E-16,68.6,1,108,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159822.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006159871.1,LK-HK97,LK-HK97,0.17,20.1,27,185,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006160396.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli O55:H7 str. RM12579,Homo sapiens,0,NC_017656,YP_006161300.1,LK-mEp235,LK-mEp235,1.5,16.9,103,219,0,1,1
Escherichia coli KO11FL,0,0,NC_017660,YP_006162529.1,LK-HK97,LK-HK97,0.00015,29.9,23,130,1,0,1
Escherichia coli KO11FL,0,0,NC_017660,YP_006162529.1,LK-HK97,LK-HK97,0.00015,29.9,196,272,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006162580.1,LK-HK97,LK-HK97,2.30E-28,106.5,131,241,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006163240.1,LK-mEp235,LK-mEp235,1.5,16.9,103,219,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006164139.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006164628.1,LK-HK97,LK-HK97,0.11,20.7,39,186,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006164675.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006165164.1,LK-HK97,LK-HK97,3.00E-28,106.1,47,153,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006165217.1,LK-HK97,LK-HK97,5.70E-31,114.8,153,263,0,1,1
Escherichia coli KO11FL,0,0,NC_017660,YP_006165349.1,LK-HK97,LK-HK97,0,50.9,63,176,1,0,1
Escherichia coli KO11FL,0,0,NC_017660,YP_006165349.1,LK-mEp235,LK-mEp235,0.000011,33.4,1,61,0,0,0
Escherichia coli KO11FL,0,0,NC_017660,YP_006166922.1,LK-mEp235,LK-mEp235,0.047,21.7,23,154,0,1,1
Escherichia coli P12b,0,0,NC_017663,YP_006167239.1,LK-HK97,LK-HK97,0.0000012,36.6,21,130,1,0,1
Escherichia coli P12b,0,0,NC_017663,YP_006167239.1,LK-HK97,LK-HK97,0.0000012,36.6,196,272,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006167269.1,LK-HK97,LK-HK97,1.60E-28,106.9,90,200,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006167329.1,LK-mEp235,LK-mEp235,0.18,19.7,39,155,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006168410.1,LK-HK97,LK-HK97,1.80E-28,106.8,47,153,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006168460.1,LK-HK97,LK-HK97,4.60E-31,115.1,130,240,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006168559.1,LK-mEp235,LK-mEp235,0.2,19.6,1,29,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006168560.1,LK-HK97,LK-HK97,0.027,22.7,26,137,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006168617.1,LK-mEp235,LK-mEp235,0.000000036,41.3,8,137,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006169125.1,LK-mEp235,LK-mEp235,0.041,21.8,27,155,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006169286.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006169335.1,LK-HK97,LK-HK97,0.17,20.1,27,185,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006169891.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli P12b,0,0,NC_017663,YP_006170753.1,LK-mEp235,LK-mEp235,1.4,17,95,211,0,1,1
Escherichia coli W,0,0,NC_017664,YP_006171643.1,LK-HK97,LK-HK97,0.00015,29.9,23,130,1,0,1
Escherichia coli W,0,0,NC_017664,YP_006171643.1,LK-HK97,LK-HK97,0.00015,29.9,196,272,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006171694.1,LK-HK97,LK-HK97,2.30E-28,106.5,131,241,0,1,1
Escherichia coli W,0,0,NC_017664,YP_006173103.1,LK-HK97,LK-HK97,0,50.9,63,176,1,0,1
Escherichia coli W,0,0,NC_017664,YP_006173103.1,LK-mEp235,LK-mEp235,0.000011,33.4,1,61,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006173233.1,LK-HK97,LK-HK97,5.70E-31,114.8,153,263,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006173285.1,LK-HK97,LK-HK97,3.00E-28,106.1,47,153,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006173771.1,LK-HK97,LK-HK97,5.70E-32,118.1,79,183,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006173818.1,LK-HK97,LK-HK97,0.11,20.7,39,186,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006174362.1,LK-mEp235,LK-mEp235,6.9,14.7,225,339,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006175254.1,LK-mEp235,LK-mEp235,1.5,16.9,103,219,0,0,0
Escherichia coli W,0,0,NC_017664,YP_006175947.1,LK-mEp235,LK-mEp235,0.047,21.7,23,154,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006179093.1,LK-HK97,LK-HK97,5.60E-28,105.2,42,147,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006179108.1,LK-mEp235,LK-mEp235,0,60.5,10,122,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006179692.1,LK-HK97,LK-HK97,3.20E-28,106,172,278,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006180291.1,LK-HK97,LK-HK97,2.50E-24,93.5,51,158,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006181286.1,LK-mEp235,LK-mEp235,0.2,19.6,90,224,0,1,1
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006181801.1,LK-HK97,LK-HK97,0,244.7,43,150,1,1,1
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006181801.1,LK-HK97,LK-HK97,0,244.7,172,278,1,0,1
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006181801.1,LK-HK97,LK-HK97,0,244.7,299,402,0,1,1
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006181823.1,LK-HK97,LK-HK97,2.24E-44,157.9,289,395,1,0,1
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006181823.1,LK-HK97,LK-HK97,2.24E-44,157.9,416,520,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006182050.1,LK-HK97,LK-HK97,1.60E-26,100.6,41,142,0,0,0
Halobacillus halophilus DSM 2266,0,0,NC_017668,YP_006182640.1,LK-HK97,LK-HK97,4.00E-23,89.6,166,270,0,1,1
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006183034.1,LK-HK97,LK-HK97,0,65.3,125,239,1,0,1
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006183034.1,LK-mEp235,LK-mEp235,1.60E-19,77.8,2,109,0,0,0
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006183101.1,LK-mEp235,LK-mEp235,0.076,21,118,231,0,0,0
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006183159.1,LK-HK97,LK-HK97,0.0000000055,44.2,338,463,0,0,0
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006184246.1,LK-mEp235,LK-mEp235,0.64,18,46,159,0,0,0
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006185731.1,LK-HK97,LK-HK97,7.30E-28,104.9,76,183,0,0,0
Stenotrophomonas maltophilia D457,0,0,NC_017671,YP_006185732.1,LK-HK97,LK-HK97,1.40E-27,104,145,254,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006187322.1,LK-HK97,LK-HK97,6.70E-18,72.8,128,254,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006187802.1,LK-HK97,LK-HK97,0,59.5,276,403,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006188327.1,LK-HK97,LK-HK97,2.40E-23,90.3,265,379,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006188337.1,LK-HK97,LK-HK97,9.40E-24,91.6,121,227,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006188602.1,LK-HK97,LK-HK97,1.60E-22,87.7,51,158,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006188650.1,LK-HK97,LK-HK97,6.70E-16,66.4,117,245,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006188775.1,LK-mEp235,LK-mEp235,0,62.4,8,129,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006189620.1,LK-HK97,LK-HK97,1.50E-18,74.9,205,331,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006191564.1,LK-HK97,LK-HK97,3.90E-17,70.4,123,251,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006191810.1,LK-HK97,LK-HK97,3.40E-18,73.8,200,313,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006192592.1,LK-HK97,LK-HK97,7.80E-29,108,171,273,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006192807.1,LK-mEp235,LK-mEp235,0.31,19,2,204,0,0,0
Paenibacillus mucilaginosus K02,0,0,NC_017672,YP_006193870.1,LK-HK97,LK-HK97,4.20E-29,108.9,38,142,0,0,0
Staphylococcus aureus subsp. aureus 71193,Homo sapiens,0,NC_017673,YP_006195735.1,LK-mEp235,LK-mEp235,7.5,14.6,114,220,0,0,0
Clostridium difficile BI1,0,0,NC_017177,YP_006196898.1,LK-HK97,LK-HK97,4.10E-25,96,232,332,0,0,0
Clostridium difficile BI1,0,0,NC_017177,YP_006197085.1,LK-HK97,LK-HK97,0,63.4,948,1051,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006197366.1,LK-HK97,LK-HK97,1.60E-28,106.9,231,338,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006198174.1,LK-HK97,LK-HK97,1.30E-26,100.9,312,422,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006198183.1,LK-mEp235,LK-mEp235,3.8,15.5,101,213,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006198417.1,LK-HK97,LK-HK97,1.60E-27,103.7,408,505,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006198674.1,LK-HK97,LK-HK97,9.20E-21,82,521,628,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006199473.1,LK-HK97,LK-HK97,6.60E-28,105,284,394,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006199838.1,LK-HK97,LK-HK97,1.50E-26,100.7,125,231,0,0,0
Clostridium difficile BI1,0,0,NC_017179,YP_006200682.1,LK-HK97,LK-HK97,4.50E-28,105.5,226,332,0,0,0
Listeria monocytogenes 07PF0776,0,0,NC_017728,YP_006204646.1,LK-HK97,LK-HK97,1.80E-27,103.6,119,222,0,0,0
Listeria monocytogenes 07PF0776,0,0,NC_017728,YP_006204845.1,LK-HK97,LK-HK97,1.90E-33,122.8,372,474,0,0,0
Listeria monocytogenes 07PF0776,0,0,NC_017728,YP_006205783.1,LK-mEp235,LK-mEp235,0.48,18.4,83,220,0,0,0
Listeria monocytogenes 07PF0776,0,0,NC_017728,YP_006206685.1,LK-HK97,LK-HK97,3.00E-31,115.7,295,397,0,0,0
Bacillus anthracis str. H9401,Homo sapiens,0,NC_017729,YP_006208903.1,LK-HK97,LK-HK97,7.30E-22,85.6,314,419,0,0,0
Bacillus anthracis str. H9401,Homo sapiens,0,NC_017729,YP_006209772.1,LK-HK97,LK-HK97,3.10E-24,93.2,223,330,0,0,0
Bacillus anthracis str. H9401,Homo sapiens,0,NC_017729,YP_006211527.1,LK-mEp235,LK-mEp235,0.15,20.1,95,221,0,0,0
Bacillus anthracis str. H9401,Homo sapiens,0,NC_017729,YP_006212229.1,LK-HK97,LK-HK97,1.70E-19,78,335,435,0,0,0
Bacillus anthracis str. H9401,Homo sapiens,0,NC_017729,YP_006212271.1,LK-HK97,LK-HK97,3.90E-24,92.9,236,339,0,0,0
Corynebacterium pseudotuberculosis 31,buffalo,0,NC_017730,YP_006213591.1,LK-HK97,LK-HK97,3.10E-25,96.4,472,595,0,0,0
Corynebacterium pseudotuberculosis 31,buffalo,0,NC_017730,YP_006213933.1,LK-HK97,LK-HK97,0.000000015,42.8,241,300,0,0,0
Corynebacterium pseudotuberculosis 31,buffalo,0,NC_017730,YP_006213934.1,LK-HK97,LK-HK97,1.20E-20,81.6,110,207,0,0,0
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006214952.1,LK-HK97,LK-HK97,4.60E-29,108.7,84,188,0,0,0
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006216694.1,LK-mEp235,LK-mEp235,0.24,19.4,111,217,0,1,1
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006217914.1,LK-HK97,LK-HK97,0,57.1,119,231,1,0,1
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006217914.1,LK-mEp235,LK-mEp235,0,52.3,3,115,0,0,0
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006218365.1,LK-HK97,LK-HK97,4.90E-26,99,55,161,0,1,1
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006218445.1,LK-HK97,LK-HK97,0.26,19.5,22,121,1,0,1
Providencia stuartii MRSN 2154,Homo sapiens,0,NC_017731,YP_006218445.1,LK-HK97,LK-HK97,0.26,19.5,184,249,0,0,0
Helicobacter pylori HUP-B14,Homo sapiens,0,NC_017733,YP_006218825.1,LK-HK97,LK-HK97,1.80E-18,74.6,301,437,0,0,0
Helicobacter cetorum MIT 99-5656,Atlantic white-sided dolphin,0,NC_017735,YP_006220930.1,LK-HK97,LK-HK97,0,59.5,295,431,0,0,0
Helicobacter cetorum MIT 00-7128,beluga whale,0,NC_017737,YP_006222384.1,LK-HK97,LK-HK97,0,62.1,294,430,0,0,0
Helicobacter pylori Shi417,Homo sapiens,0,NC_017739,YP_006223741.1,LK-HK97,LK-HK97,1.60E-18,74.8,301,437,0,0,0
Helicobacter pylori Shi169,Homo sapiens,0,NC_017740,YP_006225289.1,LK-HK97,LK-HK97,2.10E-18,74.4,301,437,0,0,0
Helicobacter pylori Shi112,Homo sapiens,0,NC_017741,YP_006226815.1,LK-HK97,LK-HK97,3.60E-18,73.7,301,437,0,0,0
Helicobacter pylori PeCan18,Homo sapiens,0,NC_017742,YP_006228382.1,LK-HK97,LK-HK97,1.90E-18,74.6,300,436,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006230322.1,LK-HK97,LK-HK97,5.40E-31,114.9,221,327,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006230828.1,LK-HK97,LK-HK97,3.60E-26,99.4,385,486,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006230833.1,LK-HK97,LK-HK97,8.70E-26,98.2,234,335,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006231217.1,LK-HK97,LK-HK97,2.90E-25,96.5,185,292,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006231913.1,LK-HK97,LK-HK97,5.80E-27,102,309,410,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006232577.1,LK-mEp235,LK-mEp235,1,17.3,97,226,0,0,0
Bacillus sp. JS,0,0,NC_017743,YP_006233311.1,LK-HK97,LK-HK97,6.40E-27,101.8,351,465,0,1,1
Bacillus sp. JS,0,0,NC_017743,YP_006233431.1,LK-HK97,LK-HK97,0,265.4,60,169,1,1,1
Bacillus sp. JS,0,0,NC_017743,YP_006233431.1,LK-HK97,LK-HK97,0,265.4,190,297,1,0,1
Bacillus sp. JS,0,0,NC_017743,YP_006233431.1,LK-HK97,LK-HK97,0,265.4,318,423,0,0,0
Helicobacter cinaedi PAGU611,0,0,NC_017761,YP_006235283.1,LK-HK97,LK-HK97,7.60E-30,111.2,132,238,0,0,0
Helicobacter cinaedi PAGU611,0,0,NC_017761,YP_006235344.1,LK-HK97,LK-HK97,0.00000000059,47.3,308,422,0,0,0
Staphylococcus aureus subsp. aureus HO 5096 0412,0,0,NC_017763,YP_006237914.1,LK-mEp235,LK-mEp235,7,14.7,104,210,0,1,1
Pasteurella multocida subsp. multocida str. 3480,pig,0,NC_017764,YP_006239021.1,LK-HK97,LK-HK97,4.60E-16,66.9,112,226,1,0,1
Pasteurella multocida subsp. multocida str. 3480,pig,0,NC_017764,YP_006239021.1,LK-mEp235,LK-mEp235,0.00000000036,47.7,2,107,0,0,0
Pasteurella multocida subsp. multocida str. 3480,pig,0,NC_017764,YP_006239565.1,LK-HK97,LK-HK97,1.10E-28,107.6,52,158,0,0,0
Streptomyces hygroscopicus subsp. jinggangensis 5008,0,0,NC_017765,YP_006243821.1,LK-HK97,LK-HK97,6.40E-23,89,56,156,0,0,0
