Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Streptococcus agalactiae GD201008-001,0,0,NC_018646,YP_006763860.1,Bl-MGAS315,Bl-MGAS315,0,170.2,572,670,1,0,1
Streptococcus agalactiae GD201008-001,0,0,NC_018646,YP_006763860.1,Bl-MGAS315,Bl-MGAS315,0,170.2,755,971,0,0,0
Leptospirillum ferriphilum ML-04,0,0,NC_018649,YP_006767455.1,BH-Giles,BH-Giles,4.9,14.9,89,171,0,0,0
Alteromonas macleodii str.  English Channel 673,0,0,NC_018678,YP_006799988.1,Bl-MGAS315,Bl-MGAS315,0.013,21.9,15,106,0,0,0
Alteromonas macleodii str.  Balearic Sea AD45,0,0,NC_018679,YP_006803912.1,Bl-MGAS315,Bl-MGAS315,0.013,21.9,15,106,0,1,1
Alteromonas macleodii str.  Black Sea 11,0,0,NC_018692,YP_006825486.1,Bl-MGAS315,Bl-MGAS315,0,169.1,526,741,1,1,1
Alteromonas macleodii str.  Black Sea 11,0,0,NC_018692,YP_006825486.1,Bl-MGAS315,Bl-MGAS315,0,169.1,738,898,1,0,1
Alteromonas macleodii str.  Black Sea 11,0,0,NC_018692,YP_006825486.1,Bl-MGAS315,Bl-MGAS315,0,169.1,891,954,0,0,0
Alteromonas macleodii str.  Black Sea 11,0,0,NC_018692,YP_006825858.1,Bl-MGAS315,Bl-MGAS315,0.0071,22.8,15,107,0,1,1
Bacillus thuringiensis MC28,0,0,NC_018693,YP_006827116.1,BH-Lb338,BH-Lb338,0.04,20.2,34,129,1,0,1
Bacillus thuringiensis MC28,0,0,NC_018693,YP_006827116.1,BH-Lb338,BH-Lb338,0.04,20.2,99,209,0,0,0
Bacillus thuringiensis MC28,0,0,NC_018693,YP_006829807.1,BH-SPP1,BH-SPP1,0,178.9,29,354,0,0,0
Bacillus thuringiensis MC28,0,0,NC_018693,YP_006829980.1,BH-phiETA,BH-phiETA,0,231.6,1,309,0,1,1
Bacillus thuringiensis MC28,0,0,NC_018693,YP_006832027.1,BH-phiETA,BH-phiETA,0,50.8,144,349,1,0,1
Bacillus thuringiensis MC28,0,0,NC_018693,YP_006832027.1,BH-SPP1,BH-SPP1,0,321.9,11,327,0,0,0
Sinorhizobium meliloti Rm41,0,0,NC_018700,YP_006841406.1,BH-Giles,BH-Giles,9,14,32,158,0,0,0
Amphibacillus xylanus NBRC 15112,0,0,NC_018704,YP_006844118.1,BH-SPP1,BH-SPP1,9.00E-31,115.5,25,346,0,0,0
Propionibacterium acnes C1,0,0,NC_018707,YP_006851114.1,BH-Giles,BH-Giles,8.4,14.1,80,136,0,1,1
Emticicia oligotrophica DSM 17448,0,0,NC_018748,YP_006872482.1,BH-Giles,BH-Giles,9.4,14,219,279,1,0,1
Emticicia oligotrophica DSM 17448,0,0,NC_018748,YP_006872482.1,BH-Giles,BH-Giles,9.4,14,307,351,0,1,1
Emticicia oligotrophica DSM 17448,0,0,NC_018748,YP_006873367.1,Bl-MGAS315,Bl-MGAS315,0.018,21.5,13,59,1,0,1
Emticicia oligotrophica DSM 17448,0,0,NC_018748,YP_006873367.1,Bl-MGAS315,Bl-MGAS315,0.018,21.5,68,143,0,1,1
Geobacter sulfurreducens KN400,0,0,NC_017454,YP_006892225.1,BH-Lb338,BH-Lb338,0.016,21.5,4,126,1,0,1
Geobacter sulfurreducens KN400,0,0,NC_017454,YP_006892225.1,BH-Lb338,BH-Lb338,0.016,21.5,272,363,0,0,0
Streptococcus dysgalactiae subsp. equisimilis AC-2713,0,0,NC_019042,YP_006904111.1,BH-phiETA,BH-phiETA,0.27,18.7,5,179,0,0,0
Streptococcus dysgalactiae subsp. equisimilis AC-2713,0,0,NC_019042,YP_006904917.1,BH-SPP1,BH-SPP1,2.10E-28,107.7,23,327,0,1,1
Streptococcus dysgalactiae subsp. equisimilis AC-2713,0,0,NC_019042,YP_006905051.1,BH-SPP1,BH-SPP1,4.30E-29,110,24,327,1,1,1
Streptococcus dysgalactiae subsp. equisimilis AC-2713,0,0,NC_019042,YP_006905051.1,Bl-MGAS315,Bl-MGAS315,0,175.7,265,581,1,1,1
Streptococcus dysgalactiae subsp. equisimilis AC-2713,0,0,NC_019042,YP_006905051.1,Bl-MGAS315,Bl-MGAS315,0,175.7,572,664,1,0,1
Streptococcus dysgalactiae subsp. equisimilis AC-2713,0,0,NC_019042,YP_006905051.1,Bl-MGAS315,Bl-MGAS315,0,175.7,774,971,0,0,0
Propionibacterium phage P9.1,Propionibacterium acnes,pos,NC_018834,YP_006906042.1,BH-Giles,BH-Giles,0,188.5,15,360,0,0,0
Streptomyces phage phiHau3,Streptomyces coelicolor A3(2),pos,NC_018836,YP_006906197.1,BH-Giles,BH-Giles,0,168.3,16,360,0,0,0
Propionibacterium phage P100_A,Propionibacterium acnes,pos,NC_018838,YP_006906417.1,BH-Giles,BH-Giles,0,184.3,14,359,0,0,0
Propionibacterium phage P14.4,Propionibacterium acnes,pos,NC_018839,YP_006906462.1,BH-Giles,BH-Giles,0,186.8,15,360,0,0,0
Propionibacterium phage P100_1,Propionibacterium acnes,pos,NC_018840,YP_006906509.1,BH-Giles,BH-Giles,0,185.1,14,359,0,0,0
Propionibacterium phage P101A,Propionibacterium acnes,pos,NC_018841,YP_006906556.1,BH-Giles,BH-Giles,0,189.9,14,359,0,0,0
Propionibacterium phage P1.1,Propionibacterium acnes,pos,NC_018842,YP_006906603.1,BH-Giles,BH-Giles,0,184.3,15,360,0,0,0
Propionibacterium phage P104A,Propionibacterium acnes,pos,NC_018845,YP_006906788.1,BH-Giles,BH-Giles,0,182.3,14,359,0,0,0
Propionibacterium phage ATCC29399B_T,Propionibacterium acnes,pos,NC_018847,YP_006906912.1,BH-Giles,BH-Giles,0,183.1,14,359,0,0,0
Propionibacterium phage P105,Propionibacterium acnes,pos,NC_018849,YP_006907013.1,BH-Giles,BH-Giles,0,183.2,14,359,0,0,0
Propionibacterium phage ATCC29399B_C,Propionibacterium acnes,pos,NC_018851,YP_006907099.1,BH-Giles,BH-Giles,0,188.1,14,359,0,0,0
Propionibacterium phage P100D,Propionibacterium acnes,pos,NC_018852,YP_006907145.1,BH-Giles,BH-Giles,0,187.2,14,359,0,0,0
Dehalobacter sp. DCA,0,0,NC_018866,YP_006909795.1,Bl-MGAS315,Bl-MGAS315,1.1,15.6,26,119,0,0,0
Dehalobacter sp. CF,0,0,NC_018867,YP_006912831.1,Bl-MGAS315,Bl-MGAS315,1.1,15.6,26,119,0,1,1
Thermacetogenium phaeum DSM 12270,0,0,NC_018870,YP_006920993.1,BH-phiETA,BH-phiETA,1.20E-24,95.5,27,341,1,0,1
Thermacetogenium phaeum DSM 12270,0,0,NC_018870,YP_006920993.1,BH-SPP1,BH-SPP1,1.10E-23,92.3,26,319,0,0,0
Bacillus thuringiensis Bt407,0,0,NC_018877,YP_006926597.1,BH-SPP1,BH-SPP1,0,285.7,29,353,0,0,0
Bacillus thuringiensis Bt407,0,0,NC_018877,YP_006927342.1,BH-SPP1,BH-SPP1,2.50E-39,143.6,25,348,0,0,0
Bacillus thuringiensis Bt407,0,0,NC_018877,YP_006928501.1,BH-SPP1,BH-SPP1,0,251.2,29,351,0,0,0
Bacillus thuringiensis Bt407,0,0,NC_018877,YP_006929707.1,BH-SPP1,BH-SPP1,1.54E-44,160.8,25,348,0,1,1
Streptococcus pyogenes A20,0,0,NC_018936,YP_006933076.1,BH-phiETA,BH-phiETA,1,16.8,33,255,1,1,1
Streptococcus pyogenes A20,0,0,NC_018936,YP_006933076.1,Bl-MGAS315,Bl-MGAS315,0,367.8,1,273,1,1,1
Streptococcus pyogenes A20,0,0,NC_018936,YP_006933076.1,Bl-MGAS315,Bl-MGAS315,0,367.8,612,874,1,1,1
Streptococcus pyogenes A20,0,0,NC_018936,YP_006933076.1,Bl-MGAS315,Bl-MGAS315,0,367.8,793,968,1,0,1
Streptococcus pyogenes A20,0,0,NC_018936,YP_006933076.1,Bl-MGAS315,Bl-MGAS315,0,367.8,963,1144,0,0,0
Streptococcus pyogenes A20,0,0,NC_018936,YP_006933494.1,BH-phiETA,BH-phiETA,0,268.6,20,347,0,0,0
Alteromonas macleodii AltDE1,0,0,NC_019393,YP_006977898.1,Bl-MGAS315,Bl-MGAS315,0.036,20.5,15,100,0,1,1
Cronobacter phage vB_CsaM_GAP31,Cronobacter sakazakii,neg,NC_019400,YP_006987039.1,Bl-MGAS315,Bl-MGAS315,1.6,15.1,109,182,1,1,1
Cronobacter phage vB_CsaM_GAP31,Cronobacter sakazakii,neg,NC_019400,YP_006987039.1,Bl-MGAS315,Bl-MGAS315,1.6,15.1,177,232,1,1,1
Cronobacter phage vB_CsaM_GAP31,Cronobacter sakazakii,neg,NC_019400,YP_006987039.1,Bl-MGAS315,Bl-MGAS315,1.6,15.1,229,295,1,1,1
Cronobacter phage vB_CsaM_GAP31,Cronobacter sakazakii,neg,NC_019400,YP_006987039.1,Bl-MGAS315,Bl-MGAS315,1.6,15.1,290,335,1,0,1
Cronobacter phage vB_CsaM_GAP31,Cronobacter sakazakii,neg,NC_019400,YP_006987039.1,Bl-MGAS315,Bl-MGAS315,1.6,15.1,336,407,0,0,0
Cronobacter phage vB_CsaM_GAP32,Cronobacter sakazakii,neg,NC_019401,YP_006987394.1,Bl-MGAS315,Bl-MGAS315,0.2,18,2,125,0,0,0
Streptomyces phage R4,Streptomyces coelicolor A3(2),pos,NC_019414,YP_006990134.1,BH-Giles,BH-Giles,0,167.3,16,358,0,1,1
Streptococcus phage phiNJ2,Streptococcus suis NJ2 serotype 9,pos,NC_019418,YP_006990327.1,BH-SPP1,BH-SPP1,0,51.8,58,383,1,1,1
Streptococcus phage phiNJ2,Streptococcus suis NJ2 serotype 9,pos,NC_019418,YP_006990327.1,Bl-MGAS315,Bl-MGAS315,0,903.6,1,494,1,1,1
Streptococcus phage phiNJ2,Streptococcus suis NJ2 serotype 9,pos,NC_019418,YP_006990327.1,Bl-MGAS315,Bl-MGAS315,0,903.6,490,567,1,1,1
Streptococcus phage phiNJ2,Streptococcus suis NJ2 serotype 9,pos,NC_019418,YP_006990327.1,Bl-MGAS315,Bl-MGAS315,0,903.6,564,721,1,1,1
Streptococcus phage phiNJ2,Streptococcus suis NJ2 serotype 9,pos,NC_019418,YP_006990327.1,Bl-MGAS315,Bl-MGAS315,0,903.6,716,973,1,0,1
Streptococcus phage phiNJ2,Streptococcus suis NJ2 serotype 9,pos,NC_019418,YP_006990327.1,Bl-MGAS315,Bl-MGAS315,0,903.6,1074,1269,0,0,0
Carnobacterium maltaromaticum LMA28,0,0,NC_019425,YP_006992858.1,BH-Giles,BH-Giles,0,228.3,9,353,0,1,1
Carnobacterium maltaromaticum LMA28,0,0,NC_019425,YP_006992996.1,BH-phiETA,BH-phiETA,0.000015,32.7,159,392,1,0,1
Carnobacterium maltaromaticum LMA28,0,0,NC_019425,YP_006992996.1,BH-SPP1,BH-SPP1,0.0000037,34.7,189,332,0,1,1
Carnobacterium maltaromaticum LMA28,0,0,NC_019425,YP_006993498.1,BH-phiETA,BH-phiETA,0.00002,32.3,159,392,1,0,1
Carnobacterium maltaromaticum LMA28,0,0,NC_019425,YP_006993498.1,BH-SPP1,BH-SPP1,0.00000084,36.8,189,331,0,0,0
Carnobacterium maltaromaticum LMA28,0,0,NC_019425,YP_006994213.1,BH-SPP1,BH-SPP1,0.00000018,38.9,181,354,0,1,1
Lactobacillus phage c5,Lactobacillus delbrueckii subsp. bulgaricus,pos,NC_019449,YP_007002359.1,BH-phiETA,BH-phiETA,0,57.6,44,344,1,0,1
Lactobacillus phage c5,Lactobacillus delbrueckii subsp. bulgaricus,pos,NC_019449,YP_007002359.1,BH-SPP1,BH-SPP1,1.40E-28,108.3,23,320,0,0,0
Lactobacillus phage JCL1032,Lactobacillus delbrueckii subsp. lactis,pos,NC_019456,YP_007002982.1,BH-SPP1,BH-SPP1,7.50E-28,105.9,63,386,0,1,1
Lactobacillus phage JCL1032,Lactobacillus delbrueckii subsp. lactis,pos,NC_019456,YP_007002986.1,Bl-MGAS315,Bl-MGAS315,0.33,17.3,6,63,1,0,1
Lactobacillus phage JCL1032,Lactobacillus delbrueckii subsp. lactis,pos,NC_019456,YP_007002986.1,Bl-MGAS315,Bl-MGAS315,0.33,17.3,151,274,0,0,0
Lactobacillus phage LF1,Lactobacillus sp.,pos,NC_019486,YP_007003216.1,BH-phiETA,BH-phiETA,0,216.3,31,651,0,0,0
Lactobacillus phage Sha1,Lactobacillus sp.,pos,NC_019489,YP_007003568.1,BH-SPP1,BH-SPP1,3.70E-18,74.1,64,379,0,0,0
Lactobacillus phage Sha1,Lactobacillus sp.,pos,NC_019489,YP_007003569.1,BH-Lb338,BH-Lb338,0,1620.9,1,929,0,1,1
Riemerella phage RAP44,Riemerella anatipestifer,neg,NC_019490,YP_007003605.1,BH-phiETA,BH-phiETA,0.0028,25.2,29,316,1,1,1
Riemerella phage RAP44,Riemerella anatipestifer,neg,NC_019490,YP_007003605.1,BH-phiETA,BH-phiETA,0.0028,25.2,392,505,1,1,1
Riemerella phage RAP44,Riemerella anatipestifer,neg,NC_019490,YP_007003605.1,BH-phiETA,BH-phiETA,0.0028,25.2,893,933,1,1,1
Riemerella phage RAP44,Riemerella anatipestifer,neg,NC_019490,YP_007003605.1,BH-SPP1,BH-SPP1,0.0000021,35.5,122,273,1,0,1
Riemerella phage RAP44,Riemerella anatipestifer,neg,NC_019490,YP_007003605.1,BH-SPP1,BH-SPP1,0.0000021,35.5,386,472,0,0,0
Enterobacteria phage Bp7,Escherichia coli O78.A,neg,NC_019500,YP_007004220.1,BH-phiETA,BH-phiETA,9.1,13.7,1,99,0,0,0
Bacillus phage phIS3501,Bacillus thuringiensis var. israelensis ATCC 35646,pos,NC_019502,YP_007004374.1,BH-SPP1,BH-SPP1,0,276,29,352,0,0,0
Staphylococcus phage SMSAP5,Staphylococcus aureus,pos,NC_019513,YP_007005722.1,BH-phiETA,BH-phiETA,0,332.1,30,495,0,1,1
Cyanophage S-TIM5,Synechococcus sp. WH8102,neg,NC_019516,YP_007006128.1,BH-Lb338,BH-Lb338,0.0000015,34.9,71,121,1,0,1
Cyanophage S-TIM5,Synechococcus sp. WH8102,neg,NC_019516,YP_007006128.1,BH-Lb338,BH-Lb338,0.0000015,34.9,1574,1725,0,1,1
Vibrio phage pVp-1,Vibrio parahaemolyticus ATCC 33844,neg,NC_019529,YP_007007979.1,Bl-MGAS315,Bl-MGAS315,0,202.1,433,683,1,1,1
Vibrio phage pVp-1,Vibrio parahaemolyticus ATCC 33844,neg,NC_019529,YP_007007979.1,Bl-MGAS315,Bl-MGAS315,0,202.1,679,815,1,0,1
Vibrio phage pVp-1,Vibrio parahaemolyticus ATCC 33844,neg,NC_019529,YP_007007979.1,Bl-MGAS315,Bl-MGAS315,0,202.1,812,921,0,0,0
Listeria monocytogenes serotype 4b str. LL195,0,0,NC_019556,YP_007013707.1,BH-phiETA,BH-phiETA,0,349,27,346,0,0,0
Listeria monocytogenes serotype 4b str. LL195,0,0,NC_019556,YP_007014869.1,BH-SPP1,BH-SPP1,0.49,17.8,79,200,0,1,1
Bdellovibrio bacteriovorus str. Tiberius,0,0,NC_019567,YP_007023760.1,BH-Lb338,BH-Lb338,0,53.2,198,301,1,0,1
Bdellovibrio bacteriovorus str. Tiberius,0,0,NC_019567,YP_007023760.1,BH-Lb338,BH-Lb338,0,53.2,290,487,0,1,1
Oscillatoria acuminata PCC 6304,0,0,NC_019693,YP_007089036.1,BH-Lb338,BH-Lb338,1.2,15.3,35,170,1,0,1
Oscillatoria acuminata PCC 6304,0,0,NC_019693,YP_007089036.1,BH-Lb338,BH-Lb338,1.2,15.3,120,284,0,0,0
Chroococcidiopsis thermalis PCC 7203,0,0,NC_019695,YP_007092854.1,Bl-MGAS315,Bl-MGAS315,7.7,12.8,201,273,0,0,0
Pseudanabaena sp. PCC 7367,0,0,NC_019701,YP_007101879.1,BH-Lb338,BH-Lb338,0.25,17.6,68,220,0,0,0
Pseudanabaena sp. PCC 7367,0,0,NC_019701,YP_007102459.1,BH-SPP1,BH-SPP1,8.6,13.7,3,75,0,0,0
Oscillatoria nigro-viridis PCC 7112,0,0,NC_019729,YP_007115752.1,BH-Lb338,BH-Lb338,4.6,13.4,50,218,0,1,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007152900.1,BH-phiETA,BH-phiETA,0.0000002,38.9,23,359,1,0,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007152900.1,BH-SPP1,BH-SPP1,2.20E-34,127.4,19,336,0,1,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007153288.1,BH-phiETA,BH-phiETA,0,66.1,31,370,1,0,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007153288.1,BH-SPP1,BH-SPP1,1.10E-30,115.3,29,349,0,1,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007153603.1,BH-phiETA,BH-phiETA,0.00000023,38.6,72,359,1,0,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007153603.1,BH-SPP1,BH-SPP1,2.20E-40,147.1,19,336,0,1,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007154136.1,BH-phiETA,BH-phiETA,0.000061,30.7,46,367,1,0,1
Enterococcus faecalis str. Symbioflor 1,0,0,NC_019770,YP_007154136.1,BH-SPP1,BH-SPP1,3.20E-18,74.3,36,345,0,0,0
Dactylococcopsis salina PCC 8305,0,0,NC_019780,YP_007173001.1,Bl-MGAS315,Bl-MGAS315,5.2,13.3,1,47,0,0,0
Deinococcus peraridilitoris DSM 19664,0,0,NC_019793,YP_007180745.1,BH-Giles,BH-Giles,0.4,18.5,10,240,0,1,1
Bacillus amyloliquefaciens subsp. plantarum AS43.3,0,0,NC_019842,YP_007185915.1,BH-phiETA,BH-phiETA,0.000000054,40.7,32,399,1,1,1
Bacillus amyloliquefaciens subsp. plantarum AS43.3,0,0,NC_019842,YP_007185915.1,BH-SPP1,BH-SPP1,1.80E-20,81.6,28,273,1,1,1
Bacillus amyloliquefaciens subsp. plantarum AS43.3,0,0,NC_019842,YP_007185915.1,BH-SPP1,BH-SPP1,1.80E-20,81.6,274,373,1,1,1
Bacillus amyloliquefaciens subsp. plantarum AS43.3,0,0,NC_019842,YP_007185915.1,BH-Lb338,BH-Lb338,0.00000000014,48.2,503,558,1,0,1
Bacillus amyloliquefaciens subsp. plantarum AS43.3,0,0,NC_019842,YP_007185915.1,BH-Lb338,BH-Lb338,0.00000000014,48.2,663,814,0,0,0
Sinorhizobium meliloti GR4,0,0,NC_019845,YP_007191296.1,BH-Giles,BH-Giles,9,14,32,158,0,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,39,234,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,227,350,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,324,450,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,409,489,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,444,577,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,572,712,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,687,823,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,813,942,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,907,1028,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,999,1111,1,1,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,1108,1202,1,0,1
Thermobacillus composti KWC4,0,0,NC_019897,YP_007212314.1,BH-Lb338,BH-Lb338,0,185.3,1195,1343,0,0,0
Desulfitobacterium dichloroeliminans LMG P-21439,0,0,NC_019903,YP_007221412.1,BH-SPP1,BH-SPP1,3.6,15,73,164,0,0,0
Brachyspira pilosicoli P43/6/78,0,0,NC_019908,YP_007234142.1,BH-Giles,BH-Giles,7.4,14.3,293,446,0,0,0
Bacillus phage BMBtp2,Bacillus thuringiensis subsp. tenebrionis YBT-1765,pos,NC_019912,YP_007236360.1,BH-SPP1,BH-SPP1,0,193.7,27,350,0,0,0
Staphylococcus phage StB27,Staphylococcus hominis,pos,NC_019914,YP_007236612.1,BH-phiETA,BH-phiETA,0,171,21,352,0,0,0
Staphylococcus phage StB20,Staphylococcus capitis,pos,NC_019915,YP_007236673.1,BH-phiETA,BH-phiETA,0,241.6,30,491,0,1,1
Lactobacillus phage ATCC 8014-B1,Lactobacillus plantarum ATCC 8014,pos,NC_019916,YP_007236703.1,BH-phiETA,BH-phiETA,0,179.4,22,339,1,0,1
Lactobacillus phage ATCC 8014-B1,Lactobacillus plantarum ATCC 8014,pos,NC_019916,YP_007236703.1,BH-SPP1,BH-SPP1,0.00065,27.3,55,315,0,0,0
Staphylococcus phage phi5967PVL,0,pos,NC_019921,YP_007237165.1,BH-SPP1,BH-SPP1,0,273,24,337,0,1,1
Tepidanaerobacter acetatoxydans Re1,0,0,NC_019954,YP_007273431.1,BH-SPP1,BH-SPP1,3.6,15,211,300,1,0,1
Tepidanaerobacter acetatoxydans Re1,0,0,NC_019954,YP_007273431.1,BH-Giles,BH-Giles,0,310.9,1,301,0,0,0
Halobacteroides halobius DSM 5150,0,0,NC_019978,YP_007315652.1,BH-SPP1,BH-SPP1,6.8,14.1,3,68,0,1,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,630,755,1,1,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,745,824,1,1,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,784,951,1,1,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,1050,1123,1,1,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,1287,1397,1,1,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,1557,1734,1,0,1
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334273.1,BH-Lb338,BH-Lb338,0.00001,32.1,1789,1913,0,0,0
Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007335213.1,BH-Giles,BH-Giles,5.7,14.7,70,218,0,0,0
Myxococcus stipitatus DSM 14675,0,0,NC_020126,YP_007360270.1,BH-Giles,BH-Giles,7.6,14.3,116,396,0,0,0
Myxococcus stipitatus DSM 14675,0,0,NC_020126,YP_007364758.1,Bl-MGAS315,Bl-MGAS315,6.2,13.1,19,70,0,0,0
Staphylococcus warneri SG1,0,0,NC_020164,YP_007385327.1,BH-phiETA,BH-phiETA,0,242.4,27,499,0,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,BH-phiETA,BH-phiETA,0.019,22.5,198,429,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,BH-phiETA,BH-phiETA,0.019,22.5,743,882,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,BH-SPP1,BH-SPP1,0.00049,27.7,32,269,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,BH-SPP1,BH-SPP1,0.00049,27.7,696,784,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,Bl-MGAS315,Bl-MGAS315,0,230.5,1,245,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,Bl-MGAS315,Bl-MGAS315,0,230.5,527,593,1,0,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392292.1,Bl-MGAS315,Bl-MGAS315,0,230.5,648,984,0,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,11,58,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,187,241,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,235,363,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,490,545,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,540,668,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,794,849,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,844,972,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,1098,1153,1,1,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,1149,1342,1,0,1
Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392295.1,Bl-MGAS315,Bl-MGAS315,0,1266,1436,1647,0,0,0
Staphylococcus phage phi7401PVL,0,pos,NC_020199,YP_007392398.1,BH-phiETA,BH-phiETA,0,334.4,30,495,0,1,1
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394051.1,BH-phiETA,BH-phiETA,0,287.2,27,337,1,1,1
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394051.1,BH-SPP1,BH-SPP1,0.024,22.2,26,126,1,0,1
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394051.1,BH-SPP1,BH-SPP1,0.024,22.2,131,314,0,1,1
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394711.1,BH-phiETA,BH-phiETA,0,287.2,27,337,1,1,1
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394711.1,BH-SPP1,BH-SPP1,0.024,22.2,26,126,1,0,1
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394711.1,BH-SPP1,BH-SPP1,0.024,22.2,131,314,0,0,0
Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394835.1,BH-Lb338,BH-Lb338,9.6,12.4,105,256,0,0,0
Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414098.1,BH-phiETA,BH-phiETA,0,171.3,21,343,0,0,0
Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414727.1,BH-Lb338,BH-Lb338,0,1951.6,1,932,0,0,0
